f0_Hz,R_m,duty,n,PWM_amp,x_knR,G_candidate,weighted_contribution
103955.2469554831,0.05,0.382,5,0.03552225088385482,0.14928296606965394,0.9962899024718408,0.03539045986865598
105258.01411120627,0.05,0.382,5,0.03552225088385482,0.1511537802016983,0.9961964368117422,0.03538713975802893
106577.10754493596,0.05,0.382,5,0.03552225088385482,0.15304803937646128,0.9961006193066244,0.03538373610457307
107912.73185758827,0.05,0.382,5,0.03552225088385482,0.15496603740721832,0.9960023909189902,0.035380246811143615
109265.09421413801,0.05,0.382,5,0.03552225088385482,0.15690807178931301,0.9959016911365616,0.035376669728208236
110634.40437575166,0.05,0.382,5,0.03552225088385482,0.1588744437463008,0.9957984579358089,0.035373002652551555
112020.87473232199,0.05,0.382,5,0.03552225088385482,0.16086545827666984,0.995692627744597,0.03536924332594824
113424.72033541255,0.05,0.382,5,0.03552225088385482,0.1628814242011503,0.9955841354039268,0.035365389433803976
114846.1589316129,0.05,0.382,5,0.03552225088385482,0.1649226542106133,0.9954729141287539,0.035361438603763666
116285.41099631281,0.05,0.382,5,0.03552225088385482,0.16698946491457214,0.9953588954678623,0.03535738840428603
117742.69976789968,0.05,0.382,5,0.03552225088385482,0.16908217689029043,0.9952420092627684,0.035353236343183825
119218.25128238437,0.05,0.382,5,0.03552225088385482,0.17120111473250607,0.9951221836056394,0.03534897986612896
120712.29440846105,0.05,0.382,5,0.03552225088385482,0.17334660710377825,0.9949993447961969,0.03534461635512167
122225.06088300631,0.05,0.382,5,0.03552225088385482,0.17551898678546526,0.994873417297588,0.035340143126922914
123756.78534702334,0.05,0.382,5,0.03552225088385482,0.17771859072934154,0.9947443236911969,0.035335557431449185
125307.70538203635,0.05,0.382,5,0.03552225088385482,0.17994576010986105,0.9946119846303745,0.035330856450128914
126878.06154694124,0.05,0.382,5,0.03552225088385482,0.182200840377076,0.9944763187930626,0.035326037294219556
128468.09741531796,0.05,0.382,5,0.03552225088385482,0.18448418131021874,0.9943372428332858,0.03532109700308445
130078.05961321086,0.05,0.382,5,0.03552225088385482,0.18679613707195525,0.9941946713314871,0.03531603254242867
131708.19785738105,0.05,0.382,5,0.03552225088385482,0.18913706626331694,0.9940485167436814,0.03531084080249281
133358.76499404098,0.05,0.382,5,0.03552225088385482,0.19150733197932457,0.9938986893494002,0.03530551859620388
135030.0170380714,0.05,0.382,5,0.03552225088385482,0.19390730186530514,0.9937450971984012,0.035300062657282305
136722.21321273176,0.05,0.382,5,0.03552225088385482,0.19633734817391713,0.9935876460561153,0.03529446963830407
138435.61598986722,0.05,0.382,5,0.03552225088385482,0.19879784782288915,0.9934262393478023,0.03528873610871704
140170.49113062018,0.05,0.382,5,0.03552225088385482,0.2012891824534828,0.9932607781013906,0.03528285855281045
141927.107726652,0.05,0.382,5,0.03552225088385482,0.2038117384896885,0.9930911608889668,0.03527683336763651
143705.73824187982,0.05,0.382,5,0.03552225088385482,0.20636590719816078,0.9929172837668915,0.03527065686088319
145506.6585547395,0.05,0.382,5,0.03552225088385482,0.20895208474890925,0.9927390402145072,0.035264325248696965
147330.1480009751,0.05,0.382,5,0.03552225088385482,0.2115706722767455,0.9925563210714116,0.03525783465345464
149176.48941696633,0.05,0.382,5,0.03552225088385482,0.21422207594350265,0.9923690144732624,0.03525118110148298
151045.96918359832,0.05,0.382,5,0.03552225088385482,0.21690670700103398,0.9921770057860857,0.035244360520725215
152938.87727068155,0.05,0.382,5,0.03552225088385482,0.21962498185500098,0.9919801775390541,0.03523736873835313
154855.50728192803,0.05,0.382,5,0.03552225088385482,0.22237732212946076,0.9917784093557022,0.03523020147832372
156796.15650049166,0.05,0.382,5,0.03552225088385482,0.22516415473226334,0.9915715778835492,0.03522285435887922
158761.1259350787,0.05,0.382,5,0.03552225088385482,0.22798591192126774,0.9913595567220932,0.0352153228899893
160750.72036663652,0.05,0.382,5,0.03552225088385482,0.2308430313713885,0.9911422163491439,0.035207602470734206
162765.24839562745,0.05,0.382,5,0.03552225088385482,0.23373595624248236,0.9909194240454615,0.035199688386627806
164805.02248989503,0.05,0.382,5,0.03552225088385482,0.23666513524808566,0.9906910438176643,0.03519157580687908
166870.35903312883,0.05,0.382,5,0.03552225088385482,0.23963102272501138,0.990456936319373,0.03518325978159099
168961.57837393985,0.05,0.382,5,0.03552225088385482,0.24263407870382292,0.9902169587705547,0.03517473523889537
171079.00487554757,0.05,0.382,5,0.03552225088385482,0.2456747689801863,0.98997096487503,0.03516599698202264
173222.9669660913,0.05,0.382,5,0.03552225088385482,0.24875356518711872,0.9897188047361092,0.03515703968630499
175393.7971895718,0.05,0.382,5,0.03552225088385482,0.2518709448681424,0.9894603247703183,0.03514785789611172
177591.8322574313,0.05,0.382,5,0.03552225088385482,0.25502739155135495,0.9891953676191811,0.03513844602171555
179817.41310077976,0.05,0.382,5,0.03552225088385482,0.2582233948244282,0.9889237720590148,0.03512879833608838
182070.88492327617,0.05,0.382,5,0.03552225088385482,0.261459450410547,0.9886453729087074,0.03511890897162531
184352.59725467078,0.05,0.382,5,0.03552225088385482,0.26473606024529794,0.9883600009354333,0.03510877191679545
186662.90400502167,0.05,0.382,5,0.03552225088385482,0.2680537325545255,0.9880674827582723,0.03509838101271825
189002.16351958746,0.05,0.382,5,0.03552225088385482,0.2714129819331604,0.9877676407496919,0.035087729949663936
191370.7386344095,0.05,0.382,5,0.03552225088385482,0.2748143294250366,0.9874602929348518,0.03507681226347658
193768.9967325905,0.05,0.382,5,0.03552225088385482,0.2782583026037097,0.9871452528886968,0.0350656213319186
196197.3098012781,0.05,0.382,5,0.03552225088385482,0.281745435654287,0.9868223296307912,0.035054150370935046
198656.054489363,0.05,0.382,5,0.03552225088385482,0.28527626945628354,0.9864913275178618,0.03504239243083648
201145.61216589974,0.05,0.382,5,0.03552225088385482,0.2888513516675166,0.9861520461340055,0.03503034039239892
203666.36897925983,0.05,0.382,5,0.03552225088385482,0.29247123680905085,0.9858042801785221,0.03501798696287937
206218.71591702625,0.05,0.382,5,0.03552225088385482,0.2961364863512095,0.9854478193513347,0.03500532467194575
208803.04886663824,0.05,0.382,5,0.03552225088385482,0.29984766880066127,0.9850824482359545,0.0349923458675195
211419.76867679702,0.05,0.382,5,0.03552225088385482,0.30360535978860154,0.9847079461799515,0.03497904271152965
214069.28121963836,0.05,0.382,5,0.03552225088385482,0.3074101421600338,0.9843240871728923,0.03496540717557686
216751.99745368893,0.05,0.382,5,0.03552225088385482,0.3112626060641769,0.9839306397217026,0.03495143103650609
219468.33348760728,0.05,0.382,5,0.03552225088385482,0.31516334904599924,0.9835273667234168,0.034937105871886295
222218.7106447256,0.05,0.382,5,0.03552225088385482,0.3191129761389027,0.983114025335275,0.03492242305539604
225003.55552840012,0.05,0.382,5,0.03552225088385482,0.3231120999585677,0.9826903668421292,0.03490737375211344
227823.30008818035,0.05,0.382,5,0.03552225088385482,0.32716134079797454,0.9822561365211159,0.03489194891370903
230678.38168680755,0.05,0.382,5,0.03552225088385482,0.331261326723615,0.9818110735035646,0.03487613927354045
233569.24316805328,0.05,0.382,5,0.03552225088385482,0.3354126936729108,0.9813549106340966,0.03485993534164731
236496.33292540594,0.05,0.382,5,0.03552225088385482,0.3396160855528496,0.9808873743268846,0.034843327399645206
239460.10497162238,0.05,0.382,5,0.03552225088385482,0.3438721543398632,0.980408184419028,0.034826305495517317
242461.01900914704,0.05,0.382,5,0.03552225088385482,0.34818156018095153,0.9799170540210204,0.0348088594383026
245499.5405014153,0.05,0.382,5,0.03552225088385482,0.3525449714960768,0.9794136893642631,0.03479097879267921
248576.14074505027,0.05,0.382,5,0.03552225088385482,0.35696306508184,0.9788977896455997,0.03477265287344194
251691.29694296443,0.05,0.382,5,0.03552225088385482,0.3614365262164572,0.9783690468688352,0.034753870739872676
254845.49227837715,0.05,0.382,5,0.03552225088385482,0.36596604876605127,0.9778271456832115,0.034734621190002694
258039.21598975986,0.05,0.382,5,0.03552225088385482,0.370552335292275,0.9772717632188077,0.03471489275476565
261272.9634467206,0.05,0.382,5,0.03552225088385482,0.3751960971612841,0.9767025689188397,0.034694673692040524
264547.2362268392,0.05,0.382,5,0.03552225088385482,0.3798980546540748,0.9761192243688309,0.03467395198058339
267862.5421934659,0.05,0.382,5,0.03552225088385482,0.38465893707820487,0.9755213831226328,0.03465271531384722
271219.3955744949,0.05,0.382,5,0.03552225088385482,0.389479482880915,0.974908690525269,0.03463095109368898
274618.3170421227,0.05,0.382,5,0.03552225088385482,0.3943604397636646,0.9742807835325894,0.03460864642396329
278059.8337936115,0.05,0.382,5,0.03552225088385482,0.39930256479811,0.97363729052771,0.03458578810400196
281544.479633059,0.05,0.382,5,0.03552225088385482,0.40430662454352884,0.9729778311342302,0.03456236262197906
285072.7950541958,0.05,0.382,5,0.03552225088385482,0.4093733951657193,0.9723020160262111,0.0345383561481609
288645.3273242201,0.05,0.382,5,0.03552225088385482,0.41450366255738996,0.9716094467349093,0.03451375452804083
292262.6305686825,0.05,0.382,5,0.03552225088385482,0.4196982224600562,0.9708997154522594,0.03448854327535841
295925.265857435,0.05,0.382,5,0.03552225088385482,0.4249578805874666,0.9701724048311029,0.0344627075650032
299633.80129165767,0.05,0.382,5,0.03552225088385482,0.43028345275057495,0.9694270877821679,0.03443623222580292
303388.8120919727,0.05,0.382,5,0.03552225088385482,0.43567576498407534,0.9686633272678046,0.03440910173319652
307190.8806876689,0.05,0.382,5,0.03552225088385482,0.44113565367453156,0.9678806760924854,0.034381300201792295
311040.5968070385,0.05,0.382,5,0.03552225088385482,0.4466639656901026,0.9670786766900891,0.03435281137781167
314938.55756884854,0.05,0.382,5,0.03552225088385482,0.45226155851189936,0.9662568609079869,0.03432361863141952
318885.3675749584,0.05,0.382,5,0.03552225088385482,0.4579293003669861,0.9654147497879564,0.03429370494894171
322881.6390040982,0.05,0.382,5,0.03552225088385482,0.46366807036304863,0.9645518533439561,0.03426305292497115
326927.99170682166,0.05,0.382,5,0.03552225088385482,0.4694787586247503,0.9636676703367993,0.03423164475436369
331025.0533016498,0.05,0.382,5,0.03552225088385482,0.47536226643179663,0.9627616880457684,0.03419946222412536
335173.4592724189,0.05,0.382,5,0.03552225088385482,0.48131950635873055,0.9618333820372259,0.03416648670519292
339373.85306684865,0.05,0.382,5,0.03552225088385482,0.48735140241647884,0.9608822159302761,0.03413269914410963
343626.8861963457,0.05,0.382,5,0.03552225088385482,0.49345889019567396,0.9599076411595491,0.03409808005459879
347933.2183370581,0.05,0.382,5,0.03552225088385482,0.4996429170117704,0.9589090967351787,0.034062609509037625
352293.51743219356,0.05,0.382,5,0.03552225088385482,0.5059044420519773,0.9578860090000614,0.0340262671298346
356708.45979562605,0.05,0.382,5,0.03552225088385482,0.5122444365240408,0.9568377913844854,0.03398903208071323
361178.73021679436,0.05,0.382,5,0.03552225088385482,0.5186638838068819,0.9557638441582413,0.03395088305790657
365705.02206691843,0.05,0.382,5,0.03552225088385482,0.5251637796031257,0.9546635541803199,0.03391179828126585
370288.0374065465,0.05,0.382,5,0.03552225088385482,0.5317451320935428,0.9535362946463295,0.03387175548528823
374928.48709444935,0.05,0.382,5,0.03552225088385482,0.5384089620934254,0.9523814248337671,0.0338307319100682
379627.0908978802,0.05,0.382,5,0.03552225088385482,0.5451563032109226,0.9511982898452946,0.033788704292178215
384384.5776042161,0.05,0.382,5,0.03552225088385482,0.5519882020073624,0.9499862203501832,0.033745648855484194
389201.68513399514,0.05,0.382,5,0.03552225088385482,0.5589057181595757,0.9487445323241044,0.033701541301902345
394079.160655378,0.05,0.382,5,0.03552225088385482,0.565909924624267,0.9474725267874582,0.033656356802103944
399017.76070003596,0.05,0.382,5,0.03552225088385482,0.5730019078044327,0.9461694895424508,0.033610069986175786
404018.25128049526,0.05,0.382,5,0.03552225088385482,0.5801827677178721,0.9448346909091422,0.03356265493424397
409081.4080089511,0.05,0.382,5,0.03552225088385482,0.5874536181678075,0.9434673854607084,0.03351408516706984
414208.01621757064,0.05,0.382,5,0.03552225088385482,0.5948155869156427,0.94206681175818,0.0334643336366273
419398.87108030386,0.05,0.382,5,0.03552225088385482,0.6022698158558879,0.940632192084935,0.03341337271667138
424654.7777362206,0.05,0.382,5,0.03552225088385482,0.6098174611932753,0.9391627321812492,0.03336117419330889
429976.55141439365,0.05,0.382,5,0.03552225088385482,0.6174596936220942,0.9376576209792247,0.03330770925558247
435365.0175603465,0.05,0.382,5,0.03552225088385482,0.6251976985077758,0.9361160303384425,0.0332529484860804
440821.01196408586,0.05,0.382,5,0.03552225088385482,0.6330326760707499,0.9345371147827095,0.033196861851585234
446345.38088973984,0.05,0.382,5,0.03552225088385482,0.6409658415726107,0.9329200112382902,0.0331394186937752
451938.9812068158,0.05,0.382,5,0.03552225088385482,0.6489984255046063,0.9312638387740503,0.03308058771999354
457602.6805231126,0.05,0.382,5,0.03552225088385482,0.6571316737785056,0.9295676983439515,0.03302033699410132
463337.35731928895,0.05,0.382,5,0.03552225088385482,0.6653668479198419,0.927830672532384,0.03295863392743109
469143.9010851234,0.05,0.382,5,0.03552225088385482,0.673705225263587,0.9260518253028401,0.032895445269859186
475023.21245748026,0.05,0.382,5,0.03552225088385482,0.6821480991522743,0.9242302017504682,0.03283073710101589
480976.2033600051,0.05,0.382,5,0.03552225088385482,0.6906967791366058,0.9223648278590836,0.032764474821653934
487003.7971445716,0.05,0.382,5,0.03552225088385482,0.6993525911785744,0.9204547102632455,0.032696623145196904
493106.9287344962,0.05,0.382,5,0.03552225088385482,0.7081168778571246,0.9184988360160439,0.032627146089490536
499286.54476955713,0.05,0.382,5,0.03552225088385482,0.7169909985764045,0.9164961723632822,0.03255600696878116
505543.6037528216,0.05,0.382,5,0.03552225088385482,0.725976329776613,0.9144456665247832,0.03248316838594719
511879.0761993172,0.05,0.382,5,0.03552225088385482,0.7350742651474984,0.9123462454835839,0.032408592225010864
518293.94478656567,0.05,0.382,5,0.03552225088385482,0.7442862158445286,0.9101968157838319,0.032332239643959065
524789.2045070037,0.05,0.382,5,0.03552225088385482,0.7536136107077717,0.9079962633382442,0.032254071067903824
531365.862822313,0.05,0.382,5,0.03552225088385482,0.7630578964835195,0.9057434532460339,0.03217404618261464
538024.9398196853,0.05,0.382,5,0.03552225088385482,0.7726205380486889,0.9034372296222631,0.03209212392845679
544767.4683700448,0.05,0.382,5,0.03552225088385482,0.7823030186380335,0.901076415439636,0.032008262494771345
551594.4942882544,0.05,0.382,5,0.03552225088385482,0.7921068400742056,0.8986598123837939,0.03192241931473503
558507.0764953285,0.05,0.382,5,0.03552225088385482,0.8020335230006984,0.896186200723242,0.03183455106073967
565506.28718268,0.05,0.382,5,0.03552225088385482,0.8120846071177099,0.8936543391950874,0.03174461364033339
572593.2119784256,0.05,0.382,5,0.03552225088385482,0.8222616514209621,0.8910629649078394,0.0316525621927678
579768.9501157701,0.05,0.382,5,0.03552225088385482,0.8325662344435069,0.8884107932625829,0.03155835108619795
587034.6146035123,0.05,0.382,5,0.03552225088385482,0.8429999545005771,0.8856965178939032,0.03146193391558384
594391.3323986763,0.05,0.382,5,0.03552225088385482,0.8535644299374906,0.8829188106320194,0.0313632635013453
601840.2445813114,0.05,0.382,5,0.03552225088385482,0.8642612993806688,0.8800763214876448,0.03126229188882419
609382.506531482,0.05,0.382,5,0.03552225088385482,0.8750922219917988,0.8771676786611811,0.03115897034861102
617019.2881084757,0.05,0.382,5,0.03552225088385482,0.886058877725183,0.874191488577922,0.03105324937779545
624751.7738322582,0.05,0.382,5,0.03552225088385482,0.8971629675883125,0.8711463359510343,0.03094507870220352
632581.163067195,0.05,0.382,5,0.03552225088385482,0.9084062139056984,0.8680307838741645,0.030834407279687233
640508.67020809,0.05,0.382,5,0.03552225088385482,0.9197903605860287,0.8648433739456027,0.03072118330453517
648535.5248685417,0.05,0.382,5,0.03552225088385482,0.9313171733926531,0.861582626426042,0.03060535421307643
656662.9720716658,0.05,0.382,5,0.03552225088385482,0.942988440217467,0.8582470404320524,0.030486866690553255
664892.2724432081,0.05,0.382,5,0.03552225088385482,0.9548059713582283,0.8548350941674923,0.030365666679341322
673224.702407076,0.05,0.382,5,0.03552225088385482,0.9667715997993452,0.8513452451951844,0.03024169938860024
681661.5543833214,0.05,0.382,5,0.03552225088385482,0.9788871814961871,0.847775930751283,0.030114909305440606
690204.1369886042,0.05,0.382,5,0.03552225088385482,0.9911545956629559,0.8441255681048725,0.029985240207697758
698853.7752391685,0.05,0.382,5,0.03552225088385482,1.0035757450641662,0.8403925549654437,0.029852635178406244
707611.8107563619,0.05,0.382,5,0.03552225088385482,1.0161525563097775,0.836575269941017,0.029717036622073378
716479.6019747307,0.05,0.382,5,0.03552225088385482,1.0288869801540248,0.8326720730497896,0.029578386282854117
725458.5243527229,0.05,0.382,5,0.03552225088385482,1.0417809917979957,0.8286813062883147,0.029436625264734055
734549.9705860333,0.05,0.382,5,0.03552225088385482,1.0548365911959994,0.8246012942593398,0.02929169405383166
743755.3508236147,0.05,0.382,5,0.03552225088385482,1.0680558033657674,0.8204303448625638,0.029143532542935523
753076.0928864112,0.05,0.382,5,0.03552225088385482,1.0814406787025581,0.8161667500516938,0.028992080058396697
762513.6424888173,0.05,0.382,5,0.03552225088385482,1.0949932932971826,0.8118087866613318,0.028837275389501604
772069.4634629204,0.05,0.382,5,0.03552225088385482,1.108715749258021,0.8073547173073454,0.02867905682045521
781745.0379855515,0.05,0.382,5,0.03552225088385482,1.1226101750370767,0.8028027913645184,0.028517362165109382
791541.866808182,0.05,0.382,5,0.03552225088385482,1.1366787257601128,0.798151246025426,0.028352128804576514
801461.4694897019,0.05,0.382,5,0.03552225088385482,1.1509235835609308,0.7933983074446121,0.028183293727873295
811505.3846321086,0.05,0.382,5,0.03552225088385482,1.1653469579198266,0.788542191972308,0.028010793575745135
821675.1701191647,0.05,0.382,5,0.03552225088385482,1.1799510860063096,0.7835811074820536,0.027834564687826316
831972.4033580305,0.05,0.382,5,0.03552225088385482,1.1947382330260958,0.7785132547967673,0.02765454315329716
842398.6815239326,0.05,0.382,5,0.03552225088385482,1.2097106925724588,0.7733368292179285,0.027470664865204043
852955.6218078977,0.05,0.382,5,0.03552225088385482,1.224870786981983,0.7680500221627031,0.027282865578613796
863644.8616675906,0.05,0.382,5,0.03552225088385482,1.2402208676947752,0.7626510229139921,0.02709108097277934
874468.0590812952,0.05,0.382,5,0.03552225088385482,1.2557633156191896,0.7571380204885306,0.026895246717498798
885426.8928050797,0.05,0.382,5,0.03552225088385482,1.2715005415011238,0.7515092056283168,0.026695298543855512
896523.0626331832,0.05,0.382,5,0.03552225088385482,1.2874349862979435,0.7457627729207952,0.026491172319531738
907758.2896616661,0.05,0.382,5,0.03552225088385482,1.3035691215570913,0.7398969230533678,0.026282804128893958
919134.3165553648,0.05,0.382,5,0.03552225088385482,1.319905449799443,0.7339098652079459,0.026070130358052727
930652.9078181912,0.05,0.382,5,0.03552225088385482,1.3364465049074654,0.7277998196013951,0.025853087785105033
942315.8500668225,0.05,0.382,5,0.03552225088385482,1.3531948525182438,0.7215650201778582,0.025631613675771645
954124.9523078101,0.05,0.382,5,0.03552225088385482,1.370153090421419,0.7152037174590757,0.025405645884646905
966082.0462181814,0.05,0.382,5,0.03552225088385482,1.38732384896214,0.7087141815589227,0.02517512296228189
978188.9864295382,0.05,0.382,5,0.03552225088385482,1.404709791449038,0.7020947053685267,0.02493998426832694
990447.650815726,0.05,0.382,5,0.03552225088385482,1.4223136145673287,0.6953436079183998,0.024700170090962176
1002859.940784105,0.05,0.382,5,0.03552225088385482,1.4401380487970865,0.6884592379241317,0.0244556217728485
1015427.7815704745,0.05,0.382,5,0.03552225088385482,1.4581858588367647,0.6814399775222573,0.024206281843834013
1028153.1225376826,0.05,0.382,5,0.03552225088385482,1.4764598440320096,0.6742842462029879,0.023952094160653466
1041037.9374779993,0.05,0.382,5,0.03552225088385482,1.4949628388098755,0.6669905049465202,0.023693004053859303
1054084.2249192568,0.05,0.382,5,0.03552225088385482,1.5136977131184537,0.6595572605697019,0.023428958482224958
1067294.008434838,0.05,0.382,5,0.03552225088385482,1.5326673728720248,0.6519830702898076,0.0231599061948605
1080669.336957548,0.05,0.382,5,0.03552225088385482,1.5518747604017882,0.644266546512185,0.022885797901280557
1094212.2850974174,0.05,0.382,5,0.03552225088385482,1.5713228549122362,0.6364063618484868,0.02260658644966324
1107924.95346349,0.05,0.382,5,0.03552225088385482,1.5910146729432533,0.6284012543721365,0.022322227013536103
1121809.4689896419,0.05,0.382,5,0.03552225088385482,1.6109532688380017,0.620250033117579,0.022032677287121903
1135867.9852644845,0.05,0.382,5,0.03552225088385482,1.6311417352166706,0.6119515838297391,0.021737897689572308
1150102.6828654022,0.05,0.382,5,0.03552225088385482,1.6515832034561675,0.603504874969935,0.021437851578311466
1164515.7696967747,0.05,0.382,5,0.03552225088385482,1.6722808441758144,0.5949089639842953,0.02113250547170429
1179109.4813324395,0.05,0.382,5,0.03552225088385482,1.6932378677291346,0.5861630038404652,0.02082182928125496
1193886.0813624456,0.05,0.382,5,0.03552225088385482,1.7144575247018015,0.5772662498380934,0.02050579655353077
1208847.8617441524,0.05,0.382,5,0.03552225088385482,1.7359431064158293,0.5682180666982339,0.020184384721993617
1223997.1431577315,0.05,0.382,5,0.03552225088385482,1.7576979454400818,0.5590179359363882,0.019857575368907063
1239336.275366111,0.05,0.382,5,0.03552225088385482,1.7797254161071667,0.5496654635234486,0.019525354497470292
1254867.637579455,0.05,0.382,5,0.03552225088385482,1.8020289350368366,0.540160387838239,0.01918771281431025
1270593.638824188,0.05,0.382,5,0.03552225088385482,1.8246119616659218,0.5305025879147858,0.01884464602244327
1286516.7183166523,0.05,0.382,5,0.03552225088385482,1.8474779987849128,0.5206920919867227,0.018496155124791577
1302639.3458414536,0.05,0.382,5,0.03552225088385482,1.8706305930812765,0.5107290863304836,0.018142246738313387
1318964.0221345287,0.05,0.382,5,0.03552225088385482,1.894073335689553,0.500613924408089,0.017782933418775272
1335493.2792710466,0.05,0.382,5,0.03552225088385482,1.9178098627483948,0.4903471363093416,0.01741823399616019
1352229.6810581388,0.05,0.382,5,0.03552225088385482,1.9418438559645381,0.4799294384922528,0.017048173920669374
1369175.823432568,0.05,0.382,5,0.03552225088385482,1.9661790431838688,0.4693617438193013,0.016672785619232817
1386334.3348633763,0.05,0.382,5,0.03552225088385482,1.990819198969637,0.45864517188588017,0.016292108862398954
1403707.8767595806,0.05,0.382,5,0.03552225088385482,2.015768145187921,0.4477810596358826,0.015906191141424178
1421299.1438829745,0.05,0.382,5,0.03552225088385482,2.0410297516004228,0.43677097225784084,0.015515088055328216
1439110.8647661072,0.05,0.382,5,0.03552225088385482,2.066607936464699,0.4256167143533713,0.015118863707622427
1457145.8021354976,0.05,0.382,5,0.03552225088385482,2.0925066671419104,0.41432034136786033,0.014717591112353507
1475406.7533401535,0.05,0.382,5,0.03552225088385482,2.1187299607121868,0.4028841712713628,0.014311352609035283
1493896.55078546,0.05,0.382,5,0.03552225088385482,2.1452818845977073,0.3913107964755498,0.013900240285965532
1512618.062372507,0.05,0.382,5,0.03552225088385482,2.172166557193585,0.37960309597025005,0.013484356411343242
1531574.1919429211,0.05,0.382,5,0.03552225088385482,2.1993881485066615,0.36776424766064264,0.013063813871513466
1550767.8797292714,0.05,0.382,5,0.03552225088385482,2.226950880802303,0.3557977408835047,0.012638736615572623
1570202.1028111256,0.05,0.382,5,0.03552225088385482,2.2548590292593103,0.34370738907804316,0.01220926010546495
1589879.875576802,0.05,0.382,5,0.03552225088385482,2.283116922633012,0.33149734258380337,0.011775531770593034
1609804.2501909442,0.05,0.382,5,0.03552225088385482,2.3117289439267115,0.31917210153482545,0.011337711465847253
1629978.3170679188,0.05,0.382,5,0.03552225088385482,2.340699531071505,0.3067365288157978,0.010895971931837533
1650405.2053511657,0.05,0.382,5,0.03552225088385482,2.370033177614641,0.2941958630421732,0.01045049925597627
1671088.0833985542,0.05,0.382,5,0.03552225088385482,2.399734433416508,0.28155573152230434,0.010001493332922566
1692030.1592738037,0.05,0.382,5,0.03552225088385482,2.42980790535633,0.26882216315547014,0.009549168322749164
1713234.6812440983,0.05,0.382,5,0.03552225088385482,2.460258258046755,0.25600160121519794,0.009093753105034814
1734704.9382839038,0.05,0.382,5,0.03552225088385482,2.4910902145573544,0.24310091596267924,0.008635491726921199
1756444.2605851132,0.05,0.382,5,0.03552225088385482,2.522308557147204,0.23012741703009662,0.008174643842996576
1778456.0200735845,0.05,0.382,5,0.03552225088385482,2.5539181280066527,0.21708886550853257,0.0077114851446855115
1800743.6309321513,0.05,0.382,5,0.03552225088385482,2.5859238300083796,0.20399348566971215,0.007246307776631558
1823310.5501301857,0.05,0.382,5,0.03552225088385482,2.6183306274678615,0.1908499762451594,0.006779420737358285
1846160.2779598,0.05,0.382,5,0.03552225088385482,2.651143546913379,0.17766752118042894,0.006311150261283787
1869296.358578768,0.05,0.382,5,0.03552225088385482,2.684367677865665,0.16445579977594116,0.005841840178945977
1892722.3805602482,0.05,0.382,5,0.03552225088385482,2.718008173627325,0.15122499611956447,0.005371852252069141
1916441.9774493978,0.05,0.382,5,0.03552225088385482,2.7520702520821536,0.1379858077095016,0.004901566479868265
1940458.8283269624,0.05,0.382,5,0.03552225088385482,2.7865591965044665,0.12474945315925276,0.004431381372746672
1964776.6583799273,0.05,0.382,5,0.03552225088385482,2.82148035637857,0.11152767886946477,0.003961714189295121
1989399.239479321,0.05,0.382,5,0.03552225088385482,2.8568391482285107,0.09833276454434409,0.003493001132247215
2014330.3907652644,0.05,0.382,5,0.03552225088385482,2.8926410564582197,0.08517752742307863,0.003025697498789023
2039573.9792393292,0.05,0.382,5,0.03552225088385482,2.9288916342021585,0.07207532508937663,0.0025602777803602323
2065133.920364364,0.05,0.382,5,0.03552225088385482,2.9655965041866903,0.059040056714795376,0.0020972357068199787
2091014.1786717935,0.05,0.382,5,0.03552225088385482,3.0027613596021783,0.04608616258421462,0.0016370842295905948
2117218.7683765544,0.05,0.382,5,0.03552225088385482,3.040391964986053,0.033228621744364625,0.0011803554381280338
2143751.753999712,0.05,0.382,5,0.03552225088385482,3.0784941571169098,0.020482947609131188,0.0007276004038124123
2170617.250998923,0.05,0.382,5,0.03552225088385482,3.117073845919871,0.00786518134821753,0.0002793889450983986
2197819.4264067546,0.05,0.382,5,0.03552225088385482,3.1561370153832375,-0.004608117121024102,-0.00016369069247520494
2225362.4994770265,0.05,0.382,5,0.03552225088385482,3.195689724486648,-0.016919880725350316,-0.0006010322480507934
2253250.742339248,0.05,0.382,5,0.03552225088385482,3.235738108140876,-0.029052549603787232,-0.001032011955841367
2281488.480661254,0.05,0.382,5,0.03552225088385482,3.276288378139397,-0.04098808845056206,-0.0014559891611904976
2310080.094320149,0.05,0.382,5,0.03552225088385482,3.3173468241218815,-0.05270800703609534,-0.001872307049524164
2339030.018081659,0.05,0.382,5,0.03552225088385482,3.3589198145497656,-0.06419338411348577,-0.002280293495562902
2368342.7422879925,0.05,0.382,5,0.03552225088385482,3.4010137976940418,-0.0754248949211442,-0.0026792620402772715
2398022.813554327,0.05,0.382,5,0.03552225088385482,3.443635302635437,-0.08638284249443275,-0.003068513003147755
2428074.8354740213,0.05,0.382,5,0.03552225088385482,3.486790940277117,-0.09704719300009183,-0.0034473347373231416
2458503.469332667,0.05,0.382,5,0.03552225088385482,3.5304874043700876,-0.10739761530682088,-0.0038150050352566177
2489313.434831086,0.05,0.382,5,0.03552225088385482,3.5747314725514396,-0.11741352500332708,-0.004170792692325945
2520509.5108173913,0.05,0.382,5,0.03552225088385482,3.619530007395614,-0.12707413307134355,-0.004513959235808619
2552096.5360282254,0.05,0.382,5,0.03552225088385482,3.6648899574788416,-0.13635849941527445,-0.00484376082637535
