geometry,f0_hz,harmonic,phase,I_real_A,I_imag_A,I_abs_A,I_phase_rad
sawbowl_chord,280405.0812695393,5,1,0.008775985035207953,0.00525704859932658,0.010230076896772354,0.5397034678340495
sawbowl_chord,280405.0812695393,5,2,-0.008940730153550208,0.004971701684058856,0.010230076896772359,2.6340985702272466
sawbowl_chord,280405.0812695393,6,0,0.00022040686779523054,-0.01745390171945933,0.017455293306613804,-1.558169055441109
sawbowl_chord,280405.0812695393,6,1,0.0002204068677952402,-0.017453901719459323,0.017455293306613797,-1.5581690554411085
sawbowl_chord,280405.0812695393,6,2,0.00022040686779525024,-0.017453901719459323,0.017455293306613797,-1.5581690554411078
sawbowl_chord,280405.0812695393,7,0,0.0002155647648701868,-0.01598117522657279,0.015982629001208698,-1.5573084768928844
sawbowl_chord,280405.0812695393,7,1,-0.013947886110977668,0.007803903050747969,0.01598262900120869,2.631481727893508
sawbowl_chord,280405.0812695393,7,2,0.013732321346107457,0.00817727217582483,0.0159826290012087,0.5370866255003134
sawbowl_chord,362854.3627181228,1,0,0.022147511440029497,-0.6596265508675807,0.6599982567192486,-1.5372331015594631
sawbowl_chord,362854.3627181228,1,1,-0.5823271057820478,0.31063296789611783,0.6599982567192484,2.6515571032269283
sawbowl_chord,362854.3627181228,1,2,0.5601795943420184,0.3489935829714629,0.6599982567192489,0.5571620008337329
sawbowl_chord,362854.3627181228,2,0,0.0027395689392364824,-0.11955514674787948,0.11958653081296332,-1.5478856477949163
sawbowl_chord,362854.3627181228,2,1,0.10216800976722185,0.062150109670737294,0.11958653081296326,0.5465094545982792
sawbowl_chord,362854.3627181228,2,2,-0.10490757870645841,0.05740503707714209,0.1195865308129633,2.640904556991475
sawbowl_chord,362854.3627181228,3,0,0.0004785182377068548,-0.030082700252003595,0.030086505848232283,-1.554890910033566
sawbowl_chord,362854.3627181228,3,1,0.0004785182377068628,-0.03008270025200358,0.030086505848232265,-1.5548909100335657
sawbowl_chord,362854.3627181228,3,2,0.0004785182377068716,-0.030082700252003592,0.03008650584823228,-1.5548909100335653
sawbowl_chord,362854.3627181228,4,0,0.0006973628780999594,-0.044098865850549056,0.044104379423005984,-1.5549840208917065
sawbowl_chord,362854.3627181228,4,1,-0.03853941954370754,0.021445498957183683,0.044104379423005984,2.6338061838946856
sawbowl_chord,362854.3627181228,4,2,0.037842056665607526,0.022653366893365407,0.044104379423006,0.539411081501491
sawbowl_chord,362854.3627181228,5,0,0.00011112877924645433,-0.00790501922255799,0.00790580030829189,-1.556739250361877
sawbowl_chord,362854.3627181228,5,1,0.006790383074516298,0.004048749957197983,0.007905800308291886,0.5376558520313195
sawbowl_chord,362854.3627181228,5,2,-0.006901511853762772,0.0038562692653599942,0.007905800308291891,2.6320509544245168
sawbowl_chord,362854.3627181228,6,0,0.0001487687666017651,-0.013488463420810927,0.013489283806061412,-1.5597674401073915
sawbowl_chord,362854.3627181228,6,1,0.0001487687666017726,-0.01348846342081092,0.013489283806061405,-1.5597674401073909
sawbowl_chord,362854.3627181228,6,2,0.00014876876660178032,-0.013488463420810923,0.013489283806061408,-1.5597674401073904
sawbowl_chord,362854.3627181228,7,0,0.00014557432568515561,-0.012350397047043767,0.01235125496068825,-1.559009856775837
sawbowl_chord,362854.3627181228,7,1,-0.010768544752406795,0.006049127459339727,0.012351254960688238,2.6297803480105557
sawbowl_chord,362854.3627181228,7,2,0.010622970426721627,0.006301269587704045,0.012351254960688252,0.5353852456173609
sawbowl_chord,469546.72842398926,1,0,0.014828730004257037,-0.5098868527504208,0.5101024346553037,-1.5417221284654898
sawbowl_chord,469546.72842398926,1,1,-0.4489893325396881,0.2421013694856628,0.5101024346553034,2.647068076320902
sawbowl_chord,469546.72842398926,1,2,0.434160602535431,0.26778548326475776,0.5101024346553036,0.5526729739277064
sawbowl_chord,469546.72842398926,2,0,0.0018425689210511424,-0.0924010971633303,0.09241946665727967,-1.550857983986037
sawbowl_chord,469546.72842398926,2,1,0.07910041302047267,0.04779626007551911,0.09241946665727965,0.5435371184071586
sawbowl_chord,469546.72842398926,2,2,-0.08094298194152388,0.04460483708781112,0.0924194666572797,2.6379322208003546
sawbowl_chord,469546.72842398926,3,0,0.00032245445443858476,-0.023248593375171638,0.023250829464758066,-1.5569273681667775
sawbowl_chord,469546.72842398926,3,1,0.0003224544544385911,-0.023248593375171635,0.023250829464758063,-1.556927368166777
sawbowl_chord,469546.72842398926,3,2,0.00032245445443859793,-0.023248593375171638,0.023250829464758066,-1.5569273681667768
sawbowl_chord,469546.72842398926,4,0,0.00047046551832246285,-0.03408056515135394,0.03408381226975074,-1.5569926931118028
sawbowl_chord,469546.72842398926,4,1,-0.02974986795556442,0.01663284748520507,0.03408381226975075,2.6317975116745895
sawbowl_chord,469546.72842398926,4,2,0.029279402437241916,0.0174477176661489,0.034083812269750755,0.5374024092813947
sawbowl_chord,469546.72842398926,5,0,7.502847783526532e-05,-0.006109093599914811,0.006109554311486754,-1.5585155023694026
sawbowl_chord,469546.72842398926,5,1,0.005253116012705516,0.003119523367770027,0.006109554311486751,0.5358796000237939
sawbowl_chord,469546.72842398926,5,2,-0.005328144490540795,0.0029895702321447734,0.006109554311486754,2.6302747024169912
sawbowl_chord,469546.72842398926,6,0,0.00010049609216436268,-0.010423857620214345,0.010424342048831714,-1.5611556560995816
sawbowl_chord,469546.72842398926,6,1,0.00010049609216436851,-0.01042385762021434,0.01042434204883171,-1.5611556560995812
sawbowl_chord,469546.72842398926,6,2,0.00010049609216437446,-0.010423857620214342,0.010424342048831711,-1.5611556560995805
sawbowl_chord,469546.72842398926,7,0,9.838150250729556e-05,-0.00954440022899074,0.009544907262576943,-1.560488919727005
sawbowl_chord,469546.72842398926,7,1,-0.008314883813445645,0.004686999234061554,0.009544907262576938,2.6283012850593876
sawbowl_chord,469546.72842398926,7,2,0.008216502310938335,0.004857400994929191,0.009544907262576943,0.5339061826661929
sawbowl_chord,607610.525947963,1,0,0.009947308060607906,-0.3941104301136306,0.39423594466005196,-1.5455617839147493
sawbowl_chord,607610.525947963,1,1,-0.34628329840511973,0.1884405935770589,0.39423594466005185,2.643228420871642
sawbowl_chord,607610.525947963,1,2,0.3363359903445117,0.20566983653657173,0.3942359446600521,0.5488333184784469
sawbowl_chord,607610.525947963,2,0,0.0012408498051706567,-0.07141216749784914,0.07142294711771457,-1.5534221874636516
sawbowl_chord,607610.525947963,2,1,0.06122432628986143,0.036780691202483326,0.07142294711771456,0.5409729149295439
sawbowl_chord,607610.525947963,2,2,-0.06246517609503214,0.03463147629536578,0.0714229471177146,2.63536801732274
sawbowl_chord,607610.525947963,3,0,0.000217511943799558,-0.017966773922466386,0.017968090511423677,-1.558690574296939
sawbowl_chord,607610.525947963,3,1,0.00021751194379956298,-0.017966773922466386,0.017968090511423677,-1.5586905742969386
sawbowl_chord,607610.525947963,3,2,0.0002175119437995682,-0.01796677392246639,0.017968090511423684,-1.5586905742969384
sawbowl_chord,607610.525947963,4,0,0.00031766927086177715,-0.026337824330531123,0.02633974001829872,-1.5587355785786638
sawbowl_chord,607610.525947963,4,1,-0.02296805958608272,0.01289380250669755,0.026339740018298707,2.6300546262077282
sawbowl_chord,607610.525947963,4,2,0.022650390315220918,0.013444021823833589,0.026339740018298727,0.5356595238145335
sawbowl_chord,607610.525947963,5,0,5.069454750181122e-05,-0.004721127608615511,0.004721399774852583,-1.5600589344871902
sawbowl_chord,607610.525947963,5,1,0.0040632691698182,0.002404466570277685,0.0047213997748525825,0.5343361679060062
sawbowl_chord,607610.525947963,5,2,-0.004113963717320022,0.002316661038337819,0.004721399774852584,2.6287312702992036
sawbowl_chord,607610.525947963,6,0,6.793473993330658e-05,-0.008055481031852031,0.008055767485684878,-1.5623631706378238
sawbowl_chord,607610.525947963,6,1,6.79347399333111e-05,-0.00805548103185203,0.008055767485684876,-1.5623631706378234
sawbowl_chord,607610.525947963,6,2,6.793473993331569e-05,-0.008055481031852028,0.008055767485684874,-1.5623631706378227
sawbowl_chord,607610.525947963,7,0,6.65307528905196e-05,-0.007375865363509483,0.007376165413119411,-1.5617765107661792
sawbowl_chord,607610.525947963,7,1,-0.006420952156138217,0.0036303153596186346,0.007376165413119407,2.6270136940202136
sawbowl_chord,607610.525947963,7,2,0.006354421403247686,0.0037455500038908515,0.007376165413119411,0.5326185916270189
sawbowl_chord,786270.0960177709,1,0,0.0066836836575409906,-0.3046063811794406,0.30467969916367704,-1.5488578128504806
sawbowl_chord,786270.0960177709,1,1,-0.26713870608501217,0.14651495075143067,0.30467969916367693,2.6399323919359112
sawbowl_chord,786270.0960177709,1,2,0.26045502242747115,0.15809143042800988,0.3046796991636771,0.5455372895427154
sawbowl_chord,786270.0960177709,2,0,0.0008365555498508454,-0.05518957833083519,0.05519591815998154,-1.5556396339040846
sawbowl_chord,786270.0960177709,2,1,0.04737729908372902,0.028319267523265284,0.055195918159981525,0.5387554684891109
sawbowl_chord,786270.0960177709,2,2,-0.04821385463357992,0.026870310807569887,0.055195918159981566,2.633150570882307
sawbowl_chord,786270.0960177709,3,0,0.00014685343385818274,-0.01388477035111593,0.013885546933205905,-1.5602201375864684
sawbowl_chord,786270.0960177709,3,1,0.00014685343385818653,-0.013884770351115922,0.013885546933205898,-1.560220137586468
sawbowl_chord,786270.0960177709,3,2,0.00014685343385819054,-0.013884770351115926,0.013885546933205902,-1.5602201375864677
sawbowl_chord,786270.0960177709,4,0,0.00021466041187320127,-0.020353931064399654,0.020355062978697925,-1.5602503318664234
sawbowl_chord,786270.0960177709,4,1,-0.017734351574583942,0.009991064162330776,0.020355062978697915,2.6285398729199687
sawbowl_chord,786270.0960177709,4,2,0.017519691162710724,0.010362866902068887,0.020355062978697932,0.5341447705267741
sawbowl_chord,786270.0960177709,5,0,3.4275884995586505e-05,-0.003648471956986748,0.0036486329573157863,-1.5614020167723777
sawbowl_chord,786270.0960177709,5,1,0.003142531457247852,0.001853919765636748,0.0036486329573157837,0.5329930856208189
sawbowl_chord,786270.0960177709,5,2,-0.003176807342243448,0.0017945521913499936,0.0036486329573157867,2.627388188014016
sawbowl_chord,786270.0960177709,6,0,4.595161274040814e-05,-0.006225184581541485,0.0062253541766694115,-1.5634148945547262
sawbowl_chord,786270.0960177709,6,1,4.595161274041164e-05,-0.006225184581541483,0.00622535417666941,-1.5634148945547255
sawbowl_chord,786270.0960177709,6,2,4.595161274041519e-05,-0.006225184581541485,0.0062253541766694115,-1.563414894554725
sawbowl_chord,786270.0960177709,7,0,4.5016941728634036e-05,-0.0056999986980713355,0.005700176460694662,-1.5628987801131589
sawbowl_chord,786270.0960177709,7,1,-0.004958852144932321,0.0028110135338979773,0.005700176460694658,2.6258914246732337
sawbowl_chord,786270.0960177709,7,2,0.00491383520320368,0.002888985164173361,0.0057001764606946625,0.5314963222800391
sawbowl_chord,1017462.0706698232,1,0,0.004497159377229132,-0.23541987140112453,0.23546282146654535,-1.5516959320619017
sawbowl_chord,1017462.0706698232,1,1,-0.20612816887765403,0.11381528143501424,0.23546282146654524,2.63709427272449
sawbowl_chord,1017462.0706698232,1,2,0.20163100950042487,0.12160458996611026,0.23546282146654537,0.5426991703312944
sawbowl_chord,1017462.0706698232,2,0,0.000564530150197402,-0.042651499237104235,0.04265523510031547,-1.557561219064666
sawbowl_chord,1017462.0706698232,2,1,0.036655016773726165,0.02181464706982531,0.042655235100315464,0.5368338833285297
sawbowl_chord,1017462.0706698232,2,2,-0.0372195469239236,0.020836852167278902,0.04265523510031548,2.6312289857217257
sawbowl_chord,1017462.0706698232,3,0,9.92249793238371e-05,-0.010730097643655125,0.01073055641795406,-1.5615492393586357
sawbowl_chord,1017462.0706698232,3,1,9.922497932384006e-05,-0.010730097643655123,0.010730556417954059,-1.5615492393586354
sawbowl_chord,1017462.0706698232,3,2,9.922497932384315e-05,-0.010730097643655125,0.01073055641795406,-1.561549239358635
sawbowl_chord,1017462.0706698232,4,0,0.0001451495462604781,-0.01572943602554444,0.0157301057234996,-1.5615686961148343
sawbowl_chord,1017462.0706698232,4,1,-0.013694665958453865,0.007739014818362842,0.015730105723499595,2.6272215086715582
sawbowl_chord,1017462.0706698232,4,2,0.01354951641219337,0.007990421207181608,0.01573010572349961,0.5328264062783632
sawbowl_chord,1017462.0706698232,5,0,2.3188413984165852e-05,-0.002819509076254408,0.0028196044285722223,-1.5625722386408762
sawbowl_chord,1017462.0706698232,5,1,0.002430172279245028,0.0014298362937109638,0.002819604428572221,0.5318228637523202
sawbowl_chord,1017462.0706698232,5,2,-0.0024533606932292005,0.0013896727825434398,0.0028196044285722227,2.6262179661455174
sawbowl_chord,1017462.0706698232,6,0,3.109866541051677e-05,-0.004810733267408613,0.004810833783986126,-1.5643319833154845
sawbowl_chord,1017462.0706698232,6,1,3.1098665410519456e-05,-0.00481073326740861,0.004810833783986123,-1.564331983315484
sawbowl_chord,1017462.0706698232,6,2,3.1098665410522214e-05,-0.004810733267408611,0.004810833783986124,-1.5643319833154834
sawbowl_chord,1017462.0706698232,7,0,3.0474956653543837e-05,-0.004404885130412219,0.004404990548810486,-1.5638779919147558
sawbowl_chord,1017462.0706698232,7,1,-0.003829979902016084,0.0021760504785649035,0.004404990548810482,2.6249122128716365
sawbowl_chord,1017462.0706698232,7,2,0.0037995049453625348,0.0022288346518473177,0.004404990548810487,0.530517110478442
sawbowl_chord,1316632.88543575,1,0,0.003029635773365667,-0.1819427258344847,0.18196794821341952,-1.554146275019052
sawbowl_chord,1316632.88543575,1,1,-0.15908184049313384,0.08834762137329341,0.1819679482134194,2.6346439297673396
sawbowl_chord,1316632.88543575,1,2,0.15605220471976813,0.09359510446119124,0.18196794821341952,0.5402488273741441
sawbowl_chord,1316632.88543575,2,0,0.0003812781175177794,-0.03296141154058664,0.03296361666672539,-1.5592294340123725
sawbowl_chord,1316632.88543575,2,1,0.028354780679982695,0.016810902305970814,0.03296361666672537,0.5351656683808229
sawbowl_chord,1316632.88543575,2,2,-0.028736058797500512,0.016150509234615803,0.032963616666725405,2.629560770774019
sawbowl_chord,1316632.88543575,3,0,6.70888644618473e-05,-0.008292126391729262,0.00829239778424478,-1.5627058325724932
sawbowl_chord,1316632.88543575,3,1,6.708886446184962e-05,-0.008292126391729262,0.00829239778424478,-1.562705832572493
sawbowl_chord,1316632.88543575,3,2,6.708886446185203e-05,-0.008292126391729264,0.008292397784244782,-1.5627058325724925
sawbowl_chord,1316632.88543575,4,0,9.820412419912162e-05,-0.012155569667487707,0.012155966353653541,-1.5627175620476854
sawbowl_chord,1316632.88543575,4,1,-0.010576134191615474,0.005992737567430994,0.012155966353653527,2.626072642738707
sawbowl_chord,1316632.88543575,4,2,0.010477930067416341,0.006162832100056715,0.012155966353653538,0.5316775403455122
sawbowl_chord,1316632.88543575,5,0,1.5695529723387867e-05,-0.0021788827782675837,0.0021789393087198097,-1.563592975422489
sawbowl_chord,1316632.88543575,5,1,0.0018791200729864476,0.0011030341166001008,0.002178939308719809,0.5308021269707074
sawbowl_chord,1316632.88543575,5,2,-0.0018948156027098406,0.001075848661667479,0.0021789393087198097,2.6251972293639048
sawbowl_chord,1316632.88543575,6,0,2.1056465400118532e-05,-0.0037176544862126755,0.003717714116711017,-1.5651324760203025
sawbowl_chord,1316632.88543575,6,1,2.105646540012061e-05,-0.003717654486212673,0.0037177141167110146,-1.5651324760203018
sawbowl_chord,1316632.88543575,6,2,2.1056465400122733e-05,-0.0037176544862126738,0.0037177141167110154,-1.5651324760203011
sawbowl_chord,1316632.88543575,7,0,2.0639389380377988e-05,-0.003404026552317941,0.003404089122405517,-1.5647331730125709
sawbowl_chord,1316632.88543575,7,1,-0.0029582931641542855,0.0016841390406369594,0.0034040891224055157,2.624057031773822
sawbowl_chord,1316632.88543575,7,2,0.0029376537747739027,0.001719887511680984,0.0034040891224055175,0.5296619293806272
sawbowl_chord,1703770.789086661,1,0,0.002043157858729776,-0.14061023772876158,0.1406250811490416,-1.5562667014085911
sawbowl_chord,1703770.789086661,1,1,-0.12279361683464152,0.06853569225477886,0.14062508114904151,2.6325235033778003
sawbowl_chord,1703770.789086661,1,2,0.12075045897591175,0.07207454547398269,0.14062508114904163,0.538128400984605
sawbowl_chord,1703770.789086661,2,0,0.0002576986357633319,-0.025472583345831894,0.025473886843142463,-1.5606799659538961
sawbowl_chord,1703770.789086661,2,1,0.021931054959625156,0.012959465238007579,0.02547388684314245,0.5337151364392994
sawbowl_chord,1703770.789086661,2,2,-0.02218875359538851,0.012513118107824297,0.025473886843142467,2.6281102388324955
sawbowl_chord,1703770.789086661,3,0,4.538735561646821e-05,-0.0064080528393406205,0.006408213573518852,-1.5637135829730722
sawbowl_chord,1703770.789086661,3,1,4.538735561646996e-05,-0.006408052839340614,0.0064082135735188455,-1.563713582973072
sawbowl_chord,1703770.789086661,3,2,4.538735561647182e-05,-0.006408052839340618,0.006408213573518849,-1.5637135829730717
sawbowl_chord,1703770.789086661,4,0,6.647560926931729e-05,-0.009393673122520329,0.009393908331434183,-1.5637198085082684
sawbowl_chord,1703770.789086661,4,1,-0.00816839736358436,0.0046392669949008765,0.009393908331434182,2.6250703962781237
sawbowl_chord,1703770.789086661,4,2,0.008101921754315032,0.004754406127619459,0.009393908331434187,0.5306752938849291
sawbowl_chord,1703770.789086661,5,0,1.062858309505407e-05,-0.0016838082289711918,0.0016838417736621545,-1.5644841816509474
sawbowl_chord,1703770.789086661,5,1,0.001452906409842809,0.0008511087374521481,0.0016838417736621542,0.5299109207422492
sawbowl_chord,1703770.789086661,5,2,-0.0014635349929378665,0.0008326994915190414,0.0016838417736621547,2.6243060231354463
sawbowl_chord,1703770.789086661,6,0,1.4262851585246078e-05,-0.002872934884735644,0.0028729702888937694,-1.565831809678721
sawbowl_chord,1703770.789086661,6,1,1.4262851585247692e-05,-0.002872934884735642,0.002872970288893768,-1.5658318096787205
sawbowl_chord,1703770.789086661,6,2,1.4262851585249334e-05,-0.0028729348847356434,0.0028729702888937694,-1.5658318096787198
sawbowl_chord,1703770.789086661,7,0,1.3983433448892477e-05,-0.0026305718177567538,0.002630608983636126,-1.565480637770026
sawbowl_chord,1703770.789086661,7,1,-0.0022851337373812042,0.0013031759002795026,0.0026306089836361244,2.623309567016366
sawbowl_chord,1703770.789086661,7,2,0.0022711503039323086,0.0013273959174772527,0.0026306089836361265,0.5289144646231718
sawbowl_chord,2204741.3017367152,1,0,0.0013791528858596359,-0.10866563182105275,0.1086743833741474,-1.5581052963485984
sawbowl_chord,2204741.3017367152,1,1,-0.09479677411824815,0.053138434475669225,0.10867438337414735,2.630684908437793
sawbowl_chord,2204741.3017367152,1,2,0.09341762123238852,0.055527197345383514,0.10867438337414743,0.5362898060445977
sawbowl_chord,2204741.3017367152,2,0,0.0001742839372607585,-0.019685068365673422,0.01968583987164438,-1.5619429471466397
sawbowl_chord,2204741.3017367152,2,1,0.016960627311276216,0.009993468499976094,0.019685839871644368,0.5324521552465558
sawbowl_chord,2204741.3017367152,2,2,-0.017134911248536985,0.009691599865697308,0.019685839871644375,2.626847257639752
sawbowl_chord,2204741.3017367152,3,0,3.072146135305047e-05,-0.004952046187293596,0.004952141481144971,-1.564592615021151
sawbowl_chord,2204741.3017367152,3,1,3.072146135305183e-05,-0.004952046187293593,0.004952141481144968,-1.5645926150211509
sawbowl_chord,2204741.3017367152,3,2,3.0721461353053274e-05,-0.0049520461872935954,0.00495214148114497,-1.5645926150211507
sawbowl_chord,2204741.3017367152,4,0,4.501796979693087e-05,-0.007259287898998655,0.007259427485563372,-1.564594975734005
sawbowl_chord,2204741.3017367152,4,1,-0.006309236718816266,0.003590657244028376,0.007259427485563369,2.624195229052387
sawbowl_chord,2204741.3017367152,4,2,0.0062642187490193285,0.0036686306549702837,0.007259427485563374,0.5298001266591925
sawbowl_chord,2204741.3017367152,5,0,7.200203993945147e-06,-0.0013012183052008761,0.0013012382259707078,-1.5652629505127407
sawbowl_chord,2204741.3017367152,5,1,0.001123288006176318,0.0006568447121716257,0.0013012382259707073,0.5291321518804559
sawbowl_chord,2204741.3017367152,5,2,-0.001130488210170266,0.0006443735930292483,0.0013012382259707078,2.623527254273653
sawbowl_chord,2204741.3017367152,6,0,9.664562671516447e-06,-0.0022201472880117,0.0022201683234019305,-1.5664432364941976
sawbowl_chord,2204741.3017367152,6,1,9.664562671517693e-06,-0.0022201472880116987,0.002220168323401929,-1.5664432364941971
sawbowl_chord,2204741.3017367152,6,2,9.664562671518959e-06,-0.0022201472880116996,0.0022201683234019296,-1.5664432364941965
sawbowl_chord,2204741.3017367152,7,0,9.477060152162628e-06,-0.002032855580148439,0.0020328776707932462,-1.5661344159398793
sawbowl_chord,2204741.3017367152,7,1,-0.001765243104709583,0.00100822041522925,0.002032877670793245,2.622655788846513
sawbowl_chord,2204741.3017367152,7,2,0.0017557660445574174,0.0010246351649191897,0.0020328776707932462,0.5282606864533185
sawbowl_chord,2853015.346148455,1,0,0.0009316868339826243,-0.0839773637310991,0.08398253187170493,-1.5597022822935358
sawbowl_chord,2853015.346148455,1,1,-0.07319237375096907,0.041181817398949036,0.08398253187170489,2.629087922492856
sawbowl_chord,2853015.346148455,1,2,0.07226068691698645,0.04279554633215005,0.08398253187170496,0.5346928200996603
sawbowl_chord,2853015.346148455,2,0,0.00011793495892070086,-0.015212423172133092,0.015212880313161854,-1.5630439394884332
sawbowl_chord,2853015.346148455,2,1,0.013115377440725953,0.007708346256486143,0.015212880313161843,0.5313511629047624
sawbowl_chord,2853015.346148455,2,2,-0.013233312399646669,0.007504076915646938,0.015212880313161854,2.6257462652979586
sawbowl_chord,2853015.346148455,3,0,2.0803827902417755e-05,-0.0038268557896403103,0.0038269123368531656,-1.5653601086276188
sawbowl_chord,2853015.346148455,3,1,2.0803827902418825e-05,-0.00382685578964031,0.003826912336853165,-1.5653601086276185
sawbowl_chord,2853015.346148455,3,2,2.080382790241993e-05,-0.0038268557896403116,0.003826912336853167,-1.5653601086276183
sawbowl_chord,2853015.346148455,4,0,3.0498360163733715e-05,-0.005609852164193186,0.005609935066832383,-1.5653598092533512
sawbowl_chord,2853015.346148455,4,1,-0.004873523665748278,0.0027785137274210247,0.005609935066832379,2.623430395533041
sawbowl_chord,2853015.346148455,4,2,0.004843025305584539,0.0028313384367721637,0.005609935066832383,0.5290352931398464
sawbowl_chord,2853015.346148455,5,0,4.879361566405993e-06,-0.001005557167856866,0.0010055690060844244,-1.5659439688913916
sawbowl_chord,2853015.346148455,5,1,0.0008683983715383753,0.0005070042349991908,0.0010055690060844242,0.5284511335018048
sawbowl_chord,2853015.346148455,5,2,-0.0008732777331047836,0.0004985529328576737,0.0010055690060844246,2.622846235895002
sawbowl_chord,2853015.346148455,6,0,6.550789620914292e-06,-0.0017156836622553872,0.0017156961682578634,-1.5669781650138275
sawbowl_chord,2853015.346148455,6,1,6.550789620915254e-06,-0.001715683662255386,0.0017156961682578623,-1.566978165013827
sawbowl_chord,2853015.346148455,6,2,6.550789620916235e-06,-0.001715683662255387,0.0017156961682578634,-1.5669781650138264
sawbowl_chord,2853015.346148455,7,0,6.424783914694879e-06,-0.001570949524630854,0.0015709626624418088,-1.5667066039909694
sawbowl_chord,2853015.346148455,7,1,-0.0013636945883507556,0.0007799107362314732,0.0015709626624418084,2.622083600795423
sawbowl_chord,2853015.346148455,7,2,0.0013572698044360583,0.0007910387883993818,0.0015709626624418093,0.5276884984022285
sawbowl_chord,3691905.512427603,1,0,0.0006298393279417293,-0.06489755214724205,0.06490060841227163,-1.561091499209715
sawbowl_chord,3691905.512427603,1,1,-0.056517848466907813,0.03190331921532092,0.0649006084122716,2.6276987055766767
sawbowl_chord,3691905.512427603,1,2,0.055888009138966084,0.03299423293192112,0.06490060841227163,0.5333036031834812
sawbowl_chord,3691905.512427603,2,0,7.98430868470719e-05,-0.011755957215463556,0.011756228348000344,-1.5640047182710388
sawbowl_chord,3691905.512427603,2,1,0.010141036050970867,0.0059471247492579055,0.011756228348000336,0.5303903841221568
sawbowl_chord,3691905.512427603,2,2,-0.010220879137817952,0.005808832466205642,0.011756228348000346,2.6247854865153526
sawbowl_chord,3691905.512427603,3,0,1.409336059337153e-05,-0.0029573218928278847,0.0029573554741714626,-1.566030780663909
sawbowl_chord,3691905.512427603,3,1,1.4093360593372355e-05,-0.002957321892827883,0.002957355474171461,-1.5660307806639089
sawbowl_chord,3691905.512427603,3,2,1.4093360593373202e-05,-0.0029573218928278847,0.0029573554741714626,-1.5660307806639084
sawbowl_chord,3691905.512427603,4,0,2.066870204413457e-05,-0.004335187751513427,0.004335237021907364,-1.5660287027317479
sawbowl_chord,3691905.512427603,4,1,-0.0037647170740078353,0.0021496942547232353,0.004335237021907361,2.622761502054644
sawbowl_chord,3691905.512427603,4,2,0.0037440483719636975,0.0021854934967901933,0.004335237021907365,0.5283663996614497
sawbowl_chord,3691905.512427603,5,0,3.307588270920747e-06,-0.0007770744929422555,0.000777081532222735,-1.5665398902162497
sawbowl_chord,3691905.512427603,5,1,0.0006713124573854438,0.00039140170193900523,0.0007770815322227348,0.5278552121769468
sawbowl_chord,3691905.512427603,5,2,-0.0006746200456563664,0.00038567279100324927,0.0007770815322227352,2.622250314570144
sawbowl_chord,3691905.512427603,6,0,4.441440329940444e-06,-0.0013258433162545071,0.0013258507554204408,-1.5674464409811493
sawbowl_chord,3691905.512427603,6,1,4.441440329941192e-06,-0.0013258433162545065,0.0013258507554204401,-1.5674464409811488
sawbowl_chord,3691905.512427603,6,2,4.441440329941948e-06,-0.0013258433162545071,0.0013258507554204408,-1.5674464409811482
sawbowl_chord,3691905.512427603,7,0,4.3566530741372905e-06,-0.0012139964931596994,0.0012140043104660117,-1.5672076554962613
sawbowl_chord,3691905.512427603,7,1,-0.00105353012971859,0.0006032252743421693,0.0012140043104660108,2.6215825492901312
sawbowl_chord,3691905.512427603,7,2,0.0010491734766444514,0.0006107712188175308,0.0012140043104660121,0.5271874468969365
sawbowl_chord,4777459.865785123,1,0,0.00042604272500832227,-0.0501523642242108,0.050154173801204543,-1.5623015632147883
sawbowl_chord,4777459.865785123,1,1,-0.04364624284052056,0.024707218289150613,0.05015417380120453,2.626488641571603
sawbowl_chord,4777459.865785123,1,2,0.043220200115512225,0.02544514593506019,0.05015417380120455,0.5320935391784078
sawbowl_chord,4777459.865785123,2,0,5.407733011093195e-05,-0.009084816752149031,0.009084977698253288,-1.5648439016764966
sawbowl_chord,4777459.865785123,2,1,0.00784064343103203,0.004589240717719421,0.009084977698253288,0.529551200716699
sawbowl_chord,4777459.865785123,2,2,-0.00789472076114297,0.004495576034429608,0.009084977698253291,2.623946303109895
sawbowl_chord,4777459.865785123,3,0,9.550685015512127e-06,-0.0022853588688788395,0.0022853788253039,-1.5666172766044355
sawbowl_chord,4777459.865785123,3,1,9.550685015512764e-06,-0.002285358868878838,0.002285378825303899,-1.566617276604435
sawbowl_chord,4777459.865785123,3,2,9.550685015513414e-06,-0.0022853588688788377,0.0022853788253038984,-1.5666172766044348
sawbowl_chord,4777459.865785123,4,0,1.4011281584588534e-05,-0.003350145863424082,0.003350175162917475,-1.5666140611671797
sawbowl_chord,4777459.865785123,4,1,-0.002908317064900902,0.0016629388059202059,0.0033501751629174733,2.6221761436192126
sawbowl_chord,4777459.865785123,4,2,0.00289430578331631,0.0016872070575038778,0.0033501751629174755,0.5277810412260178
sawbowl_chord,4777459.865785123,5,0,2.2427143557954336e-06,-0.0006005068899010189,0.0006005110778214471,-1.5670616420369485
sawbowl_chord,4777459.865785123,5,1,0.000518932864623969,0.0003021956925560608,0.0006005110778214468,0.5273334603562481
sawbowl_chord,4777459.865785123,5,2,-0.0005211755789797661,0.00029831119734495716,0.0006005110778214473,2.6217285627494453
