x_m,y_m,z_m,Bx_real_T,By_real_T,Bz_real_T,Bmag_T,Pmag_proxy_Pa
-0.05600000000000001,0.0,0.0,0.0,0.0,-1.530477400350017e-06,1.5796145546561333e-06,-9.928014292489244e-07
-0.05600000000000001,0.0040000000000000036,0.0,0.0,0.0,-7.087908237649505e-07,1.3140723879586382e-06,-6.870664147141166e-07
-0.05600000000000001,0.007999999999999993,0.0,0.0,0.0,9.678297974074142e-07,1.3006533589075455e-06,-6.731057088609308e-07
-0.05600000000000001,0.011999999999999997,0.0,0.0,0.0,6.231848171008127e-07,8.844055628970271e-07,-3.1121682770896635e-07
-0.05600000000000001,0.016,0.0,0.0,0.0,-2.361818620573018e-07,5.442848918787525e-07,-1.1787255549703221e-07
-0.05600000000000001,0.01999999999999999,0.0,0.0,0.0,-3.486007174482908e-07,3.5572089168110265e-07,-5.034761295111284e-08
-0.05600000000000001,0.023999999999999994,0.0,0.0,0.0,-2.0417543652930743e-08,1.865562878245725e-07,-1.3847772596773577e-08
-0.05600000000000001,0.027999999999999997,0.0,0.0,0.0,8.615497028279597e-08,1.0020334616523209e-07,-3.995071803483238e-09
-0.05600000000000001,0.032,0.0,0.0,0.0,4.110802615163183e-08,4.965930187556129e-08,-9.812086315321054e-10
-0.05600000000000001,0.036000000000000004,0.0,0.0,0.0,-1.3484402551843996e-09,2.4063731547377512e-08,-2.3040191705096442e-10
-0.05600000000000001,0.04000000000000001,0.0,0.0,0.0,-9.754641755068454e-09,1.1305447936117849e-08,-5.085523774470868e-11
-0.05600000000000001,0.04400000000000001,0.0,0.0,0.0,-4.868608377063489e-09,5.245795861347842e-09,-1.0949213206989863e-11
-0.05600000000000001,0.04799999999999999,0.0,0.0,0.0,-7.90053690735016e-10,2.401106143236649e-09,-2.2939442453260715e-12
-0.05600000000000001,0.05199999999999999,0.0,0.0,0.0,4.868511083881211e-10,1.0969231058574058e-09,-4.787541037461346e-13
-0.05600000000000001,0.055999999999999994,0.0,0.0,0.0,4.666643306117548e-10,5.007041647952935e-10,-9.97522149939142e-14
-0.05600000000000001,0.06,0.0,0.0,0.0,2.1794843515735893e-10,2.2950626607422126e-10,-2.0957970994084568e-14
-0.05600000000000001,0.064,0.0,0.0,0.0,6.070303150631457e-11,1.059458171337082e-10,-4.4660930799316304e-15
-0.05600000000000001,0.068,0.0,0.0,0.0,5.944564450489495e-13,4.9354109264072244e-11,-9.69185207090201e-16
-0.05600000000000001,0.07200000000000001,0.0,0.0,0.0,-1.2062140667688276e-11,2.3244508656177894e-11,-2.1498139727382304e-16
-0.05600000000000001,0.07599999999999998,0.0,0.0,0.0,-9.700058279448543e-12,1.1082760520327446e-11,-4.887154156132308e-17
-0.05600000000000001,0.07999999999999999,0.0,0.0,0.0,-5.3533062067935715e-12,5.354257970946813e-12,-1.1406665973502892e-17
-0.05600000000000001,0.08399999999999999,0.0,0.0,0.0,-2.3777811580501502e-12,2.622708145931049e-12,-2.7369071905587187e-18
-0.05600000000000001,0.088,0.0,0.0,0.0,-8.49122613772305e-13,1.3030941721342597e-12,-6.756343870321481e-19
-0.05600000000000001,0.092,0.0,0.0,0.0,-2.0094833649713894e-13,6.568537892922974e-13,-1.7167124611725134e-19
-0.05600000000000001,0.096,0.0,0.0,0.0,2.127647308599905e-14,3.359347404194741e-13,-4.4902443706278665e-20
-0.05600000000000001,0.1,0.0,0.0,0.0,7.029401320511896e-14,1.7430511060095214e-13,-1.2088721761434185e-20
-0.052000000000000005,-0.1,0.0,0.0,0.0,2.43728134636024e-13,2.4894589435808106e-13,-2.4658694311836217e-20
-0.052000000000000005,-0.096,0.0,0.0,0.0,4.868629818590712e-13,4.911989822689944e-13,-9.600084526649138e-20
-0.052000000000000005,-0.092,0.0,0.0,0.0,8.678208659638296e-13,9.8541995342096e-13,-3.863695073144578e-19
-0.052000000000000005,-0.08800000000000001,0.0,0.0,0.0,1.28310176449244e-12,2.01059888400443e-12,-1.6084627759349309e-18
-0.052000000000000005,-0.084,0.0,0.0,0.0,1.153793879486037e-12,4.1731054556469354e-12,-6.9291323956540384e-18
-0.052000000000000005,-0.08,0.0,0.0,0.0,-1.414461613680393e-12,8.81169559816007e-12,-3.089435354783747e-17
-0.052000000000000005,-0.07600000000000001,0.0,0.0,0.0,-1.1223151281779287e-11,1.8927557912770155e-11,-1.4254412015029424e-16
-0.052000000000000005,-0.07200000000000001,0.0,0.0,0.0,-3.762920138408922e-11,4.1347945413088654e-11,-6.802491516246529e-16
-0.052000000000000005,-0.068,0.0,0.0,0.0,-9.11562756012879e-11,9.18149830244751e-11,-3.3541868875616246e-15
-0.052000000000000005,-0.064,0.0,0.0,0.0,-1.5712090176075635e-10,2.070395552464593e-10,-1.7055591766357276e-14
-0.052000000000000005,-0.060000000000000005,0.0,0.0,0.0,-1.0610112725866363e-10,4.734941003574009e-10,-8.92050178820456e-14
-0.052000000000000005,-0.05600000000000001,0.0,0.0,0.0,4.868511083869565e-10,1.0969231058557504e-09,-4.787541037446895e-13
-0.052000000000000005,-0.052000000000000005,0.0,0.0,0.0,2.3902609384338378e-09,2.5651148853629517e-09,-2.6180249560649014e-12
-0.052000000000000005,-0.048,0.0,0.0,0.0,5.486210978854826e-09,6.035361572237642e-09,-1.4493281483366609e-11
-0.052000000000000005,-0.044000000000000004,0.0,0.0,0.0,3.946682412062272e-09,1.4307211877224847e-08,-8.144607459925783e-11
-0.052000000000000005,-0.04000000000000001,0.0,0.0,0.0,-2.0277218154912784e-08,3.341321621431619e-08,-4.4421856240214655e-10
-0.052000000000000005,-0.036000000000000004,0.0,0.0,0.0,-7.918885894266852e-08,7.949121065850859e-08,-2.5141915537390913e-09
-0.052000000000000005,-0.032,0.0,0.0,0.0,-7.040487592006773e-08,1.762114314401099e-07,-1.2354588895656243e-08
-0.052000000000000005,-0.027999999999999997,0.0,0.0,0.0,2.841107072637681e-07,4.2272933131433634e-07,-7.110250566272147e-08
-0.052000000000000005,-0.024000000000000007,0.0,0.0,0.0,7.375067907769359e-07,8.249936001781488e-07,-2.7080788129755936e-07
-0.052000000000000005,-0.020000000000000004,0.0,0.0,0.0,-1.535431938268767e-08,1.8227110519644197e-06,-1.3218914517597418e-06
-0.052000000000000005,-0.016,0.0,0.0,0.0,-4.030919772723136e-06,4.0349306803458e-06,-6.4778710157539235e-06
-0.052000000000000005,-0.01200000000000001,0.0,0.0,0.0,-3.86768894082348e-08,4.667438781396921e-06,-8.667970031535994e-06
-0.052000000000000005,-0.008000000000000007,0.0,0.0,0.0,7.313818722298442e-06,9.141920553505888e-06,-3.325332109460283e-05
-0.052000000000000005,-0.0040000000000000036,0.0,0.0,0.0,6.233497929467009e-06,1.743767624074084e-05,-0.00012098662454274744
-0.052000000000000005,0.0,0.0,0.0,0.0,-1.5082728978028551e-05,1.5089732100432508e-05,-9.05989572687909e-05
-0.052000000000000005,0.0040000000000000036,0.0,0.0,0.0,-3.437009367326357e-06,7.438345078879511e-06,-2.2014700668333174e-05
-0.052000000000000005,0.007999999999999993,0.0,0.0,0.0,7.801920475756946e-06,1.0778835828526602e-05,-4.622786697281154e-05
-0.052000000000000005,0.011999999999999997,0.0,0.0,0.0,3.1773404964578836e-06,7.557400477238963e-06,-2.272505870076325e-05
-0.052000000000000005,0.016,0.0,0.0,0.0,-2.5000543116504145e-06,2.91841087715763e-06,-3.388855187105391e-06
-0.052000000000000005,0.01999999999999999,0.0,0.0,0.0,-1.5315687966590304e-06,1.804121742409764e-06,-1.2950657597653644e-06
-0.052000000000000005,0.023999999999999994,0.0,0.0,0.0,4.2458562838037294e-07,9.269921346609368e-07,-3.4191034312696875e-07
-0.052000000000000005,0.027999999999999997,0.0,0.0,0.0,3.856882689735108e-07,3.8673201436609735e-07,-5.9508690108486935e-08
-0.052000000000000005,0.032,0.0,0.0,0.0,6.093925074747692e-08,1.8490885396303213e-07,-1.3604279757137155e-08
-0.052000000000000005,0.036000000000000004,0.0,0.0,0.0,-5.272689359744768e-08,7.759089397236181e-08,-2.3954198917828523e-09
-0.052000000000000005,0.04000000000000001,0.0,0.0,0.0,-3.3296774085904504e-08,3.3821621335252496e-08,-4.5514417203249925e-10
-0.052000000000000005,0.04400000000000001,0.0,0.0,0.0,-6.360982181003927e-09,1.4226713169106546e-08,-8.053214957895426e-11
-0.052000000000000005,0.04799999999999999,0.0,0.0,0.0,2.363269296066102e-09,6.046727002323623e-09,-1.4547918632469115e-11
-0.052000000000000005,0.05199999999999999,0.0,0.0,0.0,2.3902609384341554e-09,2.5651148853619413e-09,-2.618024956062839e-12
-0.052000000000000005,0.055999999999999994,0.0,0.0,0.0,1.0222390434961618e-09,1.096387049329833e-09,-4.782862923701369e-13
-0.052000000000000005,0.06,0.0,0.0,0.0,2.3339475356606374e-10,4.736182270254014e-10,-8.92517942747798e-14
-0.052000000000000005,0.064,0.0,0.0,0.0,-2.4797810842941838e-11,2.0704233147445715e-10,-1.7056049171984804e-14
-0.052000000000000005,0.068,0.0,0.0,0.0,-5.981146815385711e-11,9.18090286988391e-11,-3.353751854570023e-15
-0.052000000000000005,0.07200000000000001,0.0,0.0,0.0,-3.93261871533153e-11,4.134816513958941e-11,-6.802563814476286e-16
-0.052000000000000005,0.07599999999999998,0.0,0.0,0.0,-1.857037399532461e-11,1.8927845560288813e-11,-1.4254845275085604e-16
-0.052000000000000005,0.07999999999999999,0.0,0.0,0.0,-6.916885997833652e-12,8.811697264726772e-12,-3.089436523401187e-17
-0.052000000000000005,0.08399999999999999,0.0,0.0,0.0,-1.8574355422235927e-12,4.173090222541905e-12,-6.929081808862007e-18
-0.052000000000000005,0.088,0.0,0.0,0.0,-9.907561750495233e-14,2.0105966797697076e-12,-1.608459249197116e-18
-0.052000000000000005,0.092,0.0,0.0,0.0,3.2475796968018455e-13,9.854204623854867e-13,-3.863699064304359e-19
-0.052000000000000005,0.096,0.0,0.0,0.0,3.150889515929324e-13,4.911992372933849e-13,-9.600094495140236e-20
-0.052000000000000005,0.1,0.0,0.0,0.0,2.139931647174735e-13,2.489459278266265e-13,-2.4658700942117776e-20
-0.048,-0.1,0.0,0.0,0.0,2.3240489998762874e-13,3.501831877285097e-13,-4.8792236330980663e-20
-0.048,-0.096,0.0,0.0,0.0,6.128796831919645e-13,7.072581321365767e-13,-1.9902885281042934e-19
-0.048,-0.092,0.0,0.0,0.0,1.4327289078565068e-12,1.4556619449201308e-12,-8.431040922298607e-19
-0.048,-0.08800000000000001,0.0,0.0,0.0,2.999049390795331e-12,3.054862945995237e-12,-3.713159473488358e-18
-0.048,-0.084,0.0,0.0,0.0,5.443917849756842e-12,6.54031929277043e-12,-1.701994066707958e-17
-0.048,-0.08,0.0,0.0,0.0,7.565859831793204e-12,1.4291480180577883e-11,-8.126706271039979e-17
-0.048,-0.07600000000000001,0.0,0.0,0.0,3.181990902920947e-12,3.188381799012553e-11,-4.044834745148463e-16
-0.048,-0.07200000000000001,0.0,0.0,0.0,-2.7866986396756026e-11,7.263567740239405e-11,-2.099230475375291e-15
-0.048,-0.068,0.0,0.0,0.0,-1.3515365570985015e-10,1.6897751259624195e-10,-1.1361036785985799e-14
-0.048,-0.064,0.0,0.0,0.0,-4.0049055415823725e-10,4.0139060409466556e-10,-6.410538969437224e-14
-0.048,-0.060000000000000005,0.0,0.0,0.0,-8.254316915691397e-10,9.727096071437836e-10,-3.76466685913538e-13
-0.048,-0.05600000000000001,0.0,0.0,0.0,-7.900536907338513e-10,2.4011061432398654e-09,-2.2939442453322172e-12
-0.048,-0.052000000000000005,0.0,0.0,0.0,2.363269296066208e-09,6.046727002322105e-09,-1.4547918632461811e-11
-0.048,-0.048,0.0,0.0,0.0,1.4365109655620635e-08,1.543092136024979e-08,-9.474228531590857e-11
-0.048,-0.044000000000000004,0.0,0.0,0.0,3.4842314076703746e-08,3.9798449725940546e-08,-6.30220391072315e-10
-0.048,-0.04000000000000001,0.0,0.0,0.0,1.4594428771923514e-08,1.0566887904796879e-07,-4.442775222026056e-09
-0.048,-0.036000000000000004,0.0,0.0,0.0,-2.12655882955343e-07,2.677598526121048e-07,-2.852666886528566e-08
-0.048,-0.032,0.0,0.0,0.0,-7.061084377089157e-07,7.619371727445494e-07,-2.309928113000997e-07
-0.048,-0.027999999999999997,0.0,0.0,0.0,3.7567171880019516e-07,1.8735173631864998e-06,-1.3966114074936075e-06
-0.048,-0.024000000000000007,0.0,0.0,0.0,4.1870707765595025e-06,4.7021684698635945e-06,-8.79744398661716e-06
-0.048,-0.020000000000000004,0.0,0.0,0.0,7.146433389253439e-06,1.9474976248385415e-05,-0.00015090860818707332
-0.048,-0.016,0.0,0.0,0.0,-3.688240294890553e-05,3.7244832565727804e-05,-0.0005519404112051321
-0.048,-0.01200000000000001,0.0,0.0,0.0,-5.6299398525873446e-05,5.646821800390503e-05,-0.0012687273606640922
-0.048,-0.008000000000000007,0.0,0.0,0.0,0.000575064597790664,0.0009361719086889378,-0.3487155796665886
-0.048,-0.0040000000000000036,0.0,0.0,0.0,-2.3087419218319253e-05,5.6880087875465955e-05,-0.001287302633356925
-0.048,0.0,0.0,0.0,0.0,-0.03484311237162893,0.03525816284387541,-494.62891286396734
-0.048,0.0040000000000000036,0.0,0.0,0.0,-8.710469521954685e-05,0.0003594027670666355,-0.05139524885075234
-0.048,0.007999999999999993,0.0,0.0,0.0,0.00023220429054786955,0.00042201417121905783,-0.07086213122912512
-0.048,0.011999999999999997,0.0,0.0,0.0,6.58277211907402e-05,0.00017132965482564202,-0.011679526063449049
-0.048,0.016,0.0,0.0,0.0,-5.34482032018103e-05,5.4282209474236107e-05,-0.0011723982826186562
-0.048,0.01999999999999999,0.0,0.0,0.0,-1.84630336751088e-06,7.970972364060851e-06,-2.5280330486202954e-05
-0.048,0.023999999999999994,0.0,0.0,0.0,4.353853213109861e-06,5.820691500464695e-06,-1.3480602547591538e-05
-0.048,0.027999999999999997,0.0,0.0,0.0,1.2605184048971285e-06,2.014460912375496e-06,-1.6146478931839374e-06
-0.048,0.032,0.0,0.0,0.0,-2.3051624552555357e-07,6.943185669631069e-07,-1.9181285003597125e-07
-0.048,0.036000000000000004,0.0,0.0,0.0,-2.8211829512113947e-07,2.8242887648267677e-07,-3.17379109367191e-08
-0.048,0.04000000000000001,0.0,0.0,0.0,-6.028518433631159e-08,1.0323456784046196e-07,-4.240435175861005e-09
-0.048,0.04400000000000001,0.0,0.0,0.0,1.3258467907254394e-08,4.008498597404505e-08,-6.393278337276416e-10
-0.048,0.04799999999999999,0.0,0.0,0.0,1.43651096556236e-08,1.5430921360251932e-08,-9.474228531593488e-11
-0.048,0.05199999999999999,0.0,0.0,0.0,5.486210978856944e-09,6.035361572240449e-09,-1.4493281483380094e-11
-0.048,0.055999999999999994,0.0,0.0,0.0,9.494548496431817e-10,2.40405638405701e-09,-2.29958485034702e-12
-0.048,0.06,0.0,0.0,0.0,-2.6069706116500766e-10,9.725224832372736e-10,-3.763218551429874e-13
-0.048,0.064,0.0,0.0,0.0,-3.1348650577181696e-10,4.013117000655533e-10,-6.408018892323489e-14
-0.048,0.068,0.0,0.0,0.0,-1.6818799270156604e-10,1.689915419177616e-10,-1.1362923359553848e-14
-0.048,0.07200000000000001,0.0,0.0,0.0,-6.585531355293472e-11,7.263820507709942e-11,-2.099376581649474e-15
-0.048,0.07599999999999998,0.0,0.0,0.0,-1.9078064271099884e-11,3.18832753546486e-11,-4.044697067022569e-16
-0.048,0.07999999999999999,0.0,0.0,0.0,-2.6080558645071115e-12,1.4291337156113795e-11,-8.126543613011773e-17
-0.048,0.08399999999999999,0.0,0.0,0.0,1.567018497048796e-12,6.540329210492136e-12,-1.7019992285098646e-17
-0.048,0.088,0.0,0.0,0.0,1.8192844595718033e-12,3.054871557311226e-12,-3.713180407477986e-18
-0.048,0.092,0.0,0.0,0.0,1.2304671352442337e-12,1.4556630786076738e-12,-8.431054054701806e-19
-0.048,0.096,0.0,0.0,0.0,6.903832386556634e-13,7.072579059189614e-13,-1.9902872549107256e-19
-0.048,0.1,0.0,0.0,0.0,3.4830293128012254e-13,3.501830552468465e-13,-4.8792199412729724e-20
-0.044000000000000004,-0.1,0.0,0.0,0.0,3.16683615974089e-14,4.842149310287854e-13,-9.329030100516733e-20
-0.044000000000000004,-0.096,0.0,0.0,0.0,3.6236684094615963e-13,1.0006425946799145e-12,-3.983988826271032e-19
-0.044000000000000004,-0.092,0.0,0.0,0.0,1.3565769964171873e-12,2.1122478450386244e-12,-1.775210637895798e-18
-0.044000000000000004,-0.08800000000000001,0.0,0.0,0.0,3.950174932164392e-12,4.55847349071927e-12,-8.267972194710731e-18
-0.044000000000000004,-0.084,0.0,0.0,0.0,9.960682610377663e-12,1.006664805627728e-11,-4.0320871554256186e-17
-0.044000000000000004,-0.08,0.0,0.0,0.0,2.1994303686381653e-11,2.276762968523444e-11,-2.062508648645338e-16
-0.044000000000000004,-0.07600000000000001,0.0,0.0,0.0,4.0354690622284435e-11,5.2782086597624854e-11,-1.1084937533259438e-15
-0.044000000000000004,-0.07200000000000001,0.0,0.0,0.0,4.8337001036245276e-11,1.255256303361719e-10,-6.2693853121316654e-15
-0.044000000000000004,-0.068,0.0,0.0,0.0,-3.659526540006793e-11,3.0641185393341954e-10,-3.735693746117606e-14
-0.044000000000000004,-0.064,0.0,0.0,0.0,-4.826366464646458e-10,7.680670767977718e-10,-2.34724508994898e-13
-0.044000000000000004,-0.060000000000000005,0.0,0.0,0.0,-1.901486114489236e-09,1.979452900118972e-09,-1.559015687199363e-12
-0.044000000000000004,-0.05600000000000001,0.0,0.0,0.0,-4.868608377062854e-09,5.245795861346307e-09,-1.0949213206983453e-11
-0.044000000000000004,-0.052000000000000005,0.0,0.0,0.0,-6.360982181003715e-09,1.4226713169107967e-08,-8.053214957897033e-11
-0.044000000000000004,-0.048,0.0,0.0,0.0,1.3258467907253759e-08,4.0084985974044244e-08,-6.393278337276158e-10
-0.044000000000000004,-0.044000000000000004,0.0,0.0,0.0,1.0656914893262125e-07,1.1510737039312667e-07,-5.271890797045432e-09
-0.044000000000000004,-0.04000000000000001,0.0,0.0,0.0,2.7562941022107233e-07,3.3859558661408486e-07,-4.561658047214245e-08
-0.044000000000000004,-0.036000000000000004,0.0,0.0,0.0,3.655426747758853e-08,1.0900947805298196e-06,-4.7281218539763464e-07
-0.044000000000000004,-0.032,0.0,0.0,0.0,-3.4463284068833515e-06,3.5027333098583124e-06,-4.881735950860557e-06
-0.044000000000000004,-0.027999999999999997,0.0,0.0,0.0,-9.76374984714299e-06,1.0806706949694507e-05,-4.6467241290468286e-05
-0.044000000000000004,-0.024000000000000007,0.0,0.0,0.0,5.621306811360006e-05,8.928026884115164e-05,-0.0031715467611786634
-0.044000000000000004,-0.020000000000000004,0.0,0.0,0.0,7.549311951961506e-05,0.00033224553641339244,-0.043921630140562315
-0.044000000000000004,-0.016,0.0,0.0,0.0,0.0001719272432928065,0.0006628140088847133,-0.17480083305510094
-0.044000000000000004,-0.01200000000000001,0.0,0.0,0.0,0.00020628114608654537,0.00027199876058453705,-0.029437030002515612
-0.044000000000000004,-0.008000000000000007,0.0,0.0,0.0,-0.00016467529959787304,0.0016038391888963813,-1.0234857075202448
-0.044000000000000004,-0.0040000000000000036,0.0,0.0,0.0,-0.0021292157417377097,0.003272898440878474,-4.2621153446105815
-0.044000000000000004,0.0,0.0,0.0,0.0,-0.0009563499407967299,0.002486838167345947,-2.4606802792772484
-0.044000000000000004,0.0040000000000000036,0.0,0.0,0.0,0.0003550594897153327,0.0003563649068826948,-0.05053008173752162
-0.044000000000000004,0.007999999999999993,0.0,0.0,0.0,-1.8347095857079553e-05,3.2881708046011185e-05,-0.0004301984865811843
-0.044000000000000004,0.011999999999999997,0.0,0.0,0.0,-0.00013092950435037717,0.00013706174413373204,-0.007474680749712485
-0.044000000000000004,0.016,0.0,0.0,0.0,0.0009564023923001294,0.0009657025552823867,-0.3710623591720673
-0.044000000000000004,0.01999999999999999,0.0,0.0,0.0,0.0013637354688999376,0.002159763732903013,-1.855977165209936
-0.044000000000000004,0.023999999999999994,0.0,0.0,0.0,1.2182834771224851e-05,1.4416934930484873e-05,-8.270009661832425e-05
-0.044000000000000004,0.027999999999999997,0.0,0.0,0.0,4.760066434885e-06,1.576601110536413e-05,-9.890170909428524e-05
-0.044000000000000004,0.032,0.0,0.0,0.0,-3.4949900386648295e-06,3.541858252444294e-06,-4.9914013621694666e-06
-0.044000000000000004,0.036000000000000004,0.0,0.0,0.0,-7.978425465927708e-07,1.032180531119526e-06,-4.2390785753397777e-07
-0.044000000000000004,0.04000000000000001,0.0,0.0,0.0,9.781497361353957e-08,3.4632583918907475e-07,-4.772324108958064e-08
-0.044000000000000004,0.04400000000000001,0.0,0.0,0.0,1.065691489326204e-07,1.1510737039312397e-07,-5.271890797045185e-09
-0.044000000000000004,0.04799999999999999,0.0,0.0,0.0,3.484231407670184e-08,3.979844972594051e-08,-6.302203910723139e-10
-0.044000000000000004,0.05199999999999999,0.0,0.0,0.0,3.946682412058672e-09,1.4307211877227112e-08,-8.144607459928361e-11
-0.044000000000000004,0.055999999999999994,0.0,0.0,0.0,-2.2599258834592428e-09,5.235854313319577e-09,-1.090775182095217e-11
-0.044000000000000004,0.06,0.0,0.0,0.0,-1.7742514678051899e-09,1.9789123188132665e-09,-1.5581642805744202e-12
-0.044000000000000004,0.064,0.0,0.0,0.0,-7.597910915555243e-10,7.684100661854034e-10,-2.349341937839888e-13
-0.044000000000000004,0.068,0.0,0.0,0.0,-2.3247258583134915e-10,3.064059363177276e-10,-3.735549455443584e-14
-0.044000000000000004,0.07200000000000001,0.0,0.0,0.0,-4.258077085152618e-11,1.2551477957693432e-10,-6.268301475306197e-15
-0.044000000000000004,0.07599999999999998,0.0,0.0,0.0,6.788457847519605e-12,5.278193780937939e-11,-1.1084875038341624e-15
-0.044000000000000004,0.07999999999999999,0.0,0.0,0.0,1.2248089320299285e-11,2.2768021347753787e-11,-2.0625796102950898e-16
-0.044000000000000004,0.08399999999999999,0.0,0.0,0.0,8.329951634195488e-12,1.0066701982901779e-11,-4.03213035499536e-17
-0.044000000000000004,0.088,0.0,0.0,0.0,4.449702021573818e-12,4.558465243029903e-12,-8.267942276096613e-18
-0.044000000000000004,0.092,0.0,0.0,0.0,2.0938798336716145e-12,2.1122435954065347e-12,-1.7752034948093263e-18
-0.044000000000000004,0.096,0.0,0.0,0.0,8.971491690513609e-13,1.0006419812159961e-12,-3.9839839413447647e-19
-0.044000000000000004,0.1,0.0,0.0,0.0,3.496618325570625e-13,4.842149952981904e-13,-9.329032576984165e-20
-0.04000000000000001,-0.1,0.0,0.0,0.0,-3.7874253485789254e-13,6.568538428885866e-13,-1.7167127413244223e-19
-0.04000000000000001,-0.096,0.0,0.0,0.0,-4.4828452601397477e-13,1.3880022483589523e-12,-7.665499851039335e-19
-0.04000000000000001,-0.092,0.0,0.0,0.0,-6.64899771415448e-14,3.00319613763413e-12,-3.588620500653797e-18
-0.04000000000000001,-0.08800000000000001,0.0,0.0,0.0,2.0186385704111477e-12,6.661674078122749e-12,-1.765740597862975e-17
-0.04000000000000001,-0.084,0.0,0.0,0.0,9.344413319799112e-12,1.5168724518702717e-11,-9.154998311977865e-17
-0.04000000000000001,-0.08,0.0,0.0,0.0,3.076498292453372e-11,3.5502782229236625e-11,-5.015161436414778e-16
-0.04000000000000001,-0.07600000000000001,0.0,0.0,0.0,8.505155690530655e-11,8.55311572423684e-11,-2.9107763425580805e-15
-0.04000000000000001,-0.07200000000000001,0.0,0.0,0.0,1.9978680077968721e-10,2.1241273371036406e-10,-1.795234711236109e-14
-0.04000000000000001,-0.068,0.0,0.0,0.0,3.6393341617069716e-10,5.447266618285801e-10,-1.1806397615229016e-13
-0.04000000000000001,-0.064,0.0,0.0,0.0,2.792404314808026e-10,1.4448186683179535e-09,-8.305902509093385e-13
-0.04000000000000001,-0.060000000000000005,0.0,0.0,0.0,-1.5187615846344041e-09,3.965374999125022e-09,-6.256459946246633e-12
-0.04000000000000001,-0.05600000000000001,0.0,0.0,0.0,-9.75464175506676e-09,1.130544793611446e-08,-5.085523774467819e-11
-0.04000000000000001,-0.052000000000000005,0.0,0.0,0.0,-3.32967740859026e-08,3.38216213352517e-08,-4.5514417203247774e-10
-0.04000000000000001,-0.048,0.0,0.0,0.0,-6.028518433631286e-08,1.0323456784045857e-07,-4.240435175860727e-09
-0.04000000000000001,-0.044000000000000004,0.0,0.0,0.0,9.781497361353618e-08,3.463258391890856e-07,-4.7723241089583625e-08
-0.04000000000000001,-0.04000000000000001,0.0,0.0,0.0,1.07699238203825e-06,1.2087775531401227e-06,-5.813703963600368e-07
-0.04000000000000001,-0.036000000000000004,0.0,0.0,0.0,2.958878785858751e-06,4.8804327342427065e-06,-9.477129238195074e-06
-0.04000000000000001,-0.032,0.0,0.0,0.0,6.330653543786817e-06,2.303563871745789e-05,-0.00021113520657862006
-0.04000000000000001,-0.027999999999999997,0.0,0.0,0.0,-0.00030596957985561183,0.00031049101676534235,-0.038358200012745806
-0.04000000000000001,-0.024000000000000007,0.0,0.0,0.0,0.0003575614553089438,0.0006811392268631023,-0.18460009680182587
-0.04000000000000001,-0.020000000000000004,0.0,0.0,0.0,-3.877532764208192e-05,7.422467650408761e-05,-0.002192081855297646
-0.04000000000000001,-0.016,0.0,0.0,0.0,0.00036662381997031496,0.0007143315079294653,-0.20302978436658384
-0.04000000000000001,-0.01200000000000001,0.0,0.0,0.0,0.002072296276070329,0.007603818247005935,-23.00507191290127
-0.04000000000000001,-0.008000000000000007,0.0,0.0,0.0,0.0019212645588788614,0.0019229385783495654,-1.4712652083807785
-0.04000000000000001,-0.0040000000000000036,0.0,0.0,0.0,0.00028029368925484556,0.0003659323170134466,-0.05327968780493356
-0.04000000000000001,0.0,0.0,0.0,0.0,0.0002916978366792462,0.0009149594683055572,-0.33309173122962155
-0.04000000000000001,0.0040000000000000036,0.0,0.0,0.0,-0.0007798287948477257,0.0008273565318906385,-0.27236138892797274
-0.04000000000000001,0.007999999999999993,0.0,0.0,0.0,0.0005831549106832436,0.0006138690935385162,-0.14993798749306442
-0.04000000000000001,0.011999999999999997,0.0,0.0,0.0,-0.0003132313246456272,0.0006946783796924547,-0.1920117056951624
-0.04000000000000001,0.016,0.0,0.0,0.0,-0.0001732396718642101,0.00023614754323494027,-0.022188451975217263
-0.04000000000000001,0.01999999999999999,0.0,0.0,0.0,0.0008442619327516007,0.0027219098067588696,-2.9478650691968
-0.04000000000000001,0.023999999999999994,0.0,0.0,0.0,-0.0002346643597157822,0.000702218070893812,-0.19620232214318356
-0.04000000000000001,0.027999999999999997,0.0,0.0,0.0,-1.032430453968338e-05,5.5032590596226185e-05,-0.001205036092231427
-0.04000000000000001,0.032,0.0,0.0,0.0,-3.004976234377901e-05,3.0485389170013666e-05,-0.0003697801781308435
-0.04000000000000001,0.036000000000000004,0.0,0.0,0.0,1.837066213561758e-06,4.85055753488569e-06,-9.361457305879466e-06
-0.04000000000000001,0.04000000000000001,0.0,0.0,0.0,1.0769923820382526e-06,1.208777553140118e-06,-5.813703963600323e-07
-0.04000000000000001,0.04400000000000001,0.0,0.0,0.0,2.7562941022107615e-07,3.3859558661409344e-07,-4.5616580472144744e-08
-0.04000000000000001,0.04799999999999999,0.0,0.0,0.0,1.4594428771917161e-08,1.0566887904797882e-07,-4.4427752220269e-09
-0.04000000000000001,0.05199999999999999,0.0,0.0,0.0,-2.0277218154917443e-08,3.34132162143239e-08,-4.4421856240235153e-10
-0.04000000000000001,0.055999999999999994,0.0,0.0,0.0,-1.1088380370400283e-08,1.1330746195826752e-08,-5.108309045395343e-11
-0.04000000000000001,0.06,0.0,0.0,0.0,-3.6008418810592526e-09,3.970422648337303e-09,-6.272398168973513e-12
