R_m,f0_Hz,n,duty,PWM_amp,x_knR,G_candidate,weighted_contribution
0.05,2000613.181621601,10,0.382,0.034111793224797994,5.745885435458864,-0.08907560071423395,-0.003038528472938617
0.05,2054366.1185409261,10,0.382,0.034111793224797994,5.900267212103734,-0.06332405035084729,-0.0021600969117247996
0.05,2109563.301781327,10,0.382,0.034111793224797994,6.058796953971326,-0.036725127519171764,-0.0012527599560883257
0.05,2166243.535686445,10,0.382,0.034111793224797994,6.221586109549037,-0.009894623007125916,-0.0003375233340564082
0.05,2224446.6672039866,10,0.382,0.034111793224797994,6.388749121747961,0.016492721740645457,0.0005625963137310283
0.05,2284213.613898645,10,0.382,0.034111793224797994,6.5604035083577354,0.0417171168667062,0.0014230456644918146
0.05,2345586.3927177046,10,0.382,0.034111793224797994,6.736669944663147,0.06503222248672903,0.0022183657264163593
0.05,2408608.1495294767,10,0.382,0.034111793224797994,6.9176723482803615,0.0856884278119355,0.0029229859312787736
0.05,2473323.1894554296,10,0.382,0.034111793224797994,7.103537966272676,0.10296085967879952,0.00351217955561065
0.05,2539777.0080172666,10,0.382,0.034111793224797994,7.294397464606876,0.11618175803554433,0.003963168106602001
0.05,2608016.3231208725,10,0.382,0.034111793224797994,7.490385020013106,0.12477646693524841,0.004256349039416038
0.05,2678089.1078996155,10,0.382,0.034111793224797994,7.691638414312884,0.12830182631234777,0.004376605369530754
0.05,2750044.6244400875,10,0.382,0.034111793224797994,7.898299131281514,0.12648522470823567,0.004314637831239446
0.05,2823933.4584139986,10,0.382,0.034111793224797994,8.110512456113058,0.11926201018724007,0.0040682410310808855
0.05,2899807.5546405674,10,0.382,0.034111793224797994,8.328427577557713,0.1068083942774082,0.0036434258602636455
0.05,2977720.253604409,10,0.382,0.034111793224797994,8.55219769280346,0.08956647678299771,0.0030552731358952884
0.05,3057726.328954595,10,0.382,0.034111793224797994,8.781980115175708,0.06825764044683903,0.0023283905169351814
0.05,3139882.026011251,10,0.382,0.034111793224797994,9.017936384730616,0.04388040360298036,0.001496839254325547
0.05,3224245.1013067467,10,0.382,0.034111793224797994,9.26023238181987,0.017688979933517385,0.0006034028258497461
0.05,3310874.863189304,10,0.382,0.034111793224797994,9.50903844370675,-0.0088506122872287,-0.00030191025625480184
0.05,3399832.213517537,10,0.382,0.034111793224797994,9.76452948431546,-0.03412891835161917,-0.0011641986057964468
0.05,3491179.6904752604,10,0.382,0.034111793224797994,10.026885117197907,-0.05648616925378839,-0.0019268445256461716
0.05,3584981.512536653,10,0.382,0.034111793224797994,10.29628978180438,-0.07432802900211748,-0.00253546235612702
0.05,3681303.6236126847,10,0.382,0.034111793224797994,10.572932873146915,-0.08625881794829224,-0.0029424429616676387
0.05,3780213.7394105536,10,0.382,0.034111793224797994,10.857008874946457,-0.09122357505561414,-0.0031117997295239497
0.05,3881781.3950387137,10,0.382,0.034111793224797994,11.148717496357474,-0.08864665190172359,-0.003023896259742241
0.05,3986077.993890971,10,0.382,0.034111793224797994,11.448263812366116,-0.07855112453732732,-0.0026795197177926656
0.05,4093176.857844001,10,0.382,0.034111793224797994,11.75585840796061,-0.06164077685410347,-0.002102677434263092
0.05,4203153.278803595,10,0.382,0.034111793224797994,12.07171752617527,-0.039325501952805944,-0.0013414633910755062
0.05,4316084.571635853,10,0.382,0.034111793224797994,12.39606322011219,-0.013672510469402864,-0.00046639384999615626
0.05,4432050.128520549,10,0.382,0.034111793224797994,12.729123509047486,0.012729496427657316,0.0004342259499960511
0.05,4551131.474764879,10,0.382,0.034111793224797994,13.071132538731838,0.03699748797357987,0.0012620506595917072
0.05,4673412.326116813,10,0.382,0.034111793224797994,13.422330745998016,0.05626449226148973,0.0019192827259221846
0.05,4798978.647618371,10,0.382,0.034111793224797994,13.782965027791132,0.06804947959390917,0.00232128977696254
0.05,4927918.714040171,10,0.382,0.034111793224797994,14.15328891474043,0.07064577355990788,0.0024098540198814787
0.05,5060323.171939752,10,0.382,0.034111793224797994,14.533562749394655,0.06347091644868295,0.0021651067776859026
0.05,5196285.10338729,10,0.382,0.034111793224797994,14.924053869246238,0.0473097516618039,0.001613820466203998
0.05,5335900.091403516,10,0.382,0.034111793224797994,15.325036794673116,0.024380795586474567,0.000831672657701888
0.05,5479266.287155836,10,0.382,0.034111793224797994,15.73679342193011,-0.001831768362441261,-6.248490361532312e-05
0.05,5626484.478959883,10,0.382,0.034111793224797994,16.159613221325724,-0.02700873041534396,-0.0009213162271925256
0.05,5777658.163135025,10,0.382,0.034111793224797994,16.593793440723527,-0.04667048935210086,-0.001592014082479001
0.05,5932893.616763642,10,0.382,0.034111793224797994,17.03963931451135,-0.057016858909353575,-0.0019449473014433504
0.05,6092299.9724053005,10,0.382,0.034111793224797994,17.497464278185028,-0.05578975853151518,-0.0019030887070884555
0.05,6255989.294818376,10,0.382,0.034111793224797994,17.967590188697653,-0.042965687095821006,-0.0014656366339740176
0.05,6424076.659743051,10,0.382,0.034111793224797994,18.450347550729283,-0.021066762050269767,-0.0007186250309748237
0.05,6596680.234801065,10,0.382,0.034111793224797994,18.946075749036016,0.005086543208556797,0.00017351111015928997
0.05,6773921.362569106,10,0.382,0.034111793224797994,19.455123287041946,0.0292585472530113,0.0009980615139527028
0.05,6955924.645884229,10,0.382,0.034111793224797994,19.977848031841642,0.0452342104799651,0.00154302003457956
0.05,7142818.035441273,10,0.382,0.034111793224797994,20.514617465785356,0.04852931452736282,0.0016554219424985857
0.05,7334732.919743936,10,0.382,0.034111793224797994,21.065808944824113,0.03792045776609207,0.0012935348143066178
0.05,7531804.217472526,10,0.382,0.034111793224797994,21.631809963795632,0.016256391180742746,0.0005545346545389263
0.05,7734170.472333623,10,0.382,0.034111793224797994,22.213018428838463,-0.009906534165306334,-0.0003379296450213265
0.05,7941973.950458106,10,0.382,0.034111793224797994,22.809842937125136,-0.03201488387575949,-0.001092085098885827
0.05,8155360.740416107,10,0.382,0.034111793224797994,23.422703064111396,-0.04228041081390095,-0.0014422606311433022
0.05,8374480.855919195,10,0.382,0.034111793224797994,24.052029658503194,-0.03668268247326192,-0.001251312079458832
0.05,8599488.341281982,10,0.382,0.034111793224797994,24.69826514514901,-0.01704310877556864,-0.0005813710024599375
0.05,8830541.37971729,10,0.382,0.034111793224797994,25.361863836070288,0.008955301929921973,0.0003054814076991328
0.05,9067802.404541034,10,0.382,0.034111793224797994,26.0432922498488,0.030328032228639053,0.0010345435642983448
0.05,9311438.213364966,10,0.382,0.034111793224797994,26.743029439595286,0.037363766103861516,0.0012745450634346401
0.05,9561620.085357584,10,0.382,0.034111793224797994,27.461567329730066,0.026443936178410246,0.0009020500829676852
0.05,9818523.901655637,10,0.382,0.034111793224797994,28.199411061812395,0.0026544080777767412,9.05466194833537e-05
0.05,10082330.269010864,10,0.382,0.034111793224797994,28.957079349661562,-0.02178829723956213,-0.0007432378901563802
0.05,10353224.646758921,10,0.382,0.034111793224797994,29.735104844019546,-0.03342693151126016,-0.0011402525758515908
0.05,10631397.47719971,10,0.382,0.034111793224797994,30.53403450701145,-0.02528139564516198,-0.000862393740682074
0.05,10917044.319480825,10,0.382,0.034111793224797994,31.354429996667033,-0.0019600989413015545,-6.686248978582409e-05
0.05,11210365.987078195,10,0.382,0.034111793224797994,32.19686806177372,0.021863879726562792,0.0007458161443243628
0.05,11511568.688970588,10,0.382,0.034111793224797994,33.061940947338506,0.030160735419870844,0.001028836770150475
0.05,11820864.174607227,10,0.382,0.034111793224797994,33.95025681094401,0.01680757330891396,0.0005733364653243068
0.05,12138469.882770432,10,0.382,0.034111793224797994,34.86244015029118,-0.008611496547010272,-0.0002937535895676763
0.05,12464609.094437936,10,0.382,0.034111793224797994,35.79913224222942,-0.026433788280689745,-0.0009017039199789771
0.05,12799511.08975231,10,0.382,0.034111793224797994,36.7609915935825,-0.02193760246998932,-0.0007483309593040934
0.05,13143411.309208022,10,0.382,0.034111793224797994,37.748694404087836,0.0013129526308387136,4.478716865712473e-05
0.05,13496551.519169025,10,0.382,0.034111793224797994,38.76293504177328,0.02255294023580172,0.0007693212339348951
0.05,13859179.981833793,10,0.382,0.034111793224797994,39.804426531107296,0.02161855260044035,0.0007374475961256402
0.05,14231551.629766876,10,0.382,0.034111793224797994,40.87390105426437,-0.0008120208718172552,-2.7699488073650408e-05
0.05,14613928.245119832,10,0.382,0.034111793224797994,41.97211046585875,-0.021562202991068643,-0.0007355254099024543
0.05,15006578.643667515,10,0.382,0.034111793224797994,43.09982682150803,-0.017919109085065034,-0.0006112529438823376
0.05,15409778.863789089,10,0.382,0.034111793224797994,44.25784292059848,0.00614743380296703,0.0002096999907499449
0.05,15823812.360526627,10,0.382,0.034111793224797994,45.446972863633256,0.02187988390355271,0.000746362075500576
0.05,16248970.204857726,10,0.382,0.034111793224797994,46.66805262455588,0.009432880535801857,0.0003217724703514947
0.05,16685551.288322221,10,0.382,0.034111793224797994,47.9219406384508,-0.014940896026030964,-0.0005096607558331744
0.05,17133862.533146854,10,0.382,0.034111793224797994,49.20951840503451,-0.017687133485009107,-0.0006033398401800314
0.05,17594219.108015623,10,0.382,0.034111793224797994,50.53169110836147,0.0052061494625562,0.0001775910939641103
0.05,18066944.6496375,10,0.382,0.034111793224797994,51.88938825318031,0.019244590411148788,0.0006564674888010376
0.05,18552371.4902673,10,0.382,0.034111793224797994,53.28356431838785,0.0023121014742428564,7.886992740412292e-05
0.05,19050840.891339578,10,0.382,0.034111793224797994,54.715199428040364,-0.017649567532663068,-0.0006020583981813107
0.05,19562703.28337992,10,0.382,0.034111793224797994,56.185300040393535,-0.006325926386366669,-0.0002157886928470334
0.05,20088318.512362193,10,0.382,0.034111793224797994,57.694899655455885,0.015793739898640635,0.0005387527896686714
0.05,20628056.09268498,10,0.382,0.034111793224797994,59.245059541552784,0.007268777993590203,0.00024795105191431106
0.05,21182295.466945045,10,0.382,0.034111793224797994,60.83686948141205,-0.014980612051693556,-0.0005110155406882874
0.05,21751426.272690464,10,0.382,0.034111793224797994,62.471448538295476,-0.005645023675772419,-0.00019256188037703787
0.05,22335848.616340913,10,0.382,0.034111793224797994,64.14994584271491,0.015093387817965353,0.0005148625243081191
0.05,22935973.35446775,10,0.382,0.034111793224797994,65.8735414002862,0.0015140861891640492,5.1648195009286426e-05
0.05,23552222.382631563,10,0.382,0.034111793224797994,67.64344692128854,-0.014710711482871485,-0.0005018087482933736
0.05,24185028.931980275,10,0.382,0.034111793224797994,69.46090667251269,0.004880639997806161,0.00016648738240984228
0.05,24834837.873816323,10,0.382,0.034111793224797994,71.32719835199683,0.011233872457900971,0.0003832075343976711
0.05,100000.0,11,0.382,0.03431130671795466,0.3159268386846115,0.9834478583377504,0.03374338110854218
0.05,102686.8230906964,11,0.382,0.03431130671795466,0.32441523393609684,0.9825511997136893,0.03371261557947072
0.05,105445.83636459979,11,0.382,0.03431130671795466,0.3331316973512286,0.9816062398870727,0.03368019277302353
0.05,108278.9794442218,11,0.382,0.03431130671795466,0.34208235671809023,0.9806104074378558,0.033646024460418755
0.05,111188.24406629955,11,0.382,0.03431130671795466,0.3512735044675903,0.9795609974684263,0.03361001783308478
0.05,114175.67548201275,11,0.382,0.03431130671795466,0.360711602097124,0.9784551650611887,0.0335720752781814
0.05,117243.37389482206,11,0.382,0.03431130671795466,0.37040328471309036,0.9772899184599212,0.033532094144643254
0.05,120393.49593693965,11,0.382,0.03431130671795466,0.38035536569545964,0.9760621119686088,0.03348996649952954
0.05,123628.25618546997,11,0.382,0.03431130671795466,0.390574841487668,0.9747684385620586,0.03344557887448454
0.05,126949.92871928647,11,0.382,0.03431130671795466,0.4010688965152095,0.9734054222033314,0.03339881200213866
0.05,130360.84871773889,11,0.382,0.03431130671795466,0.4118449082363814,0.9719694098639071,0.0333495405423099
0.05,133863.41410231488,11,0.382,0.03431130671795466,0.42291045232873387,0.9704565632435521,0.03329763279790168
0.05,137460.08722241042,11,0.382,0.03431130671795466,0.43427330801487085,0.9688628501880913,0.033242950420435353
0.05,141153.39658639356,11,0.382,0.03431130671795466,0.44594146353134556,0.9671840358047457,0.03318534810520587
0.05,144945.93863917905,11,0.382,0.03431130671795466,0.4579231217444951,0.9654156732763827,0.03312467327610667
0.05,148840.37958756313,11,0.382,0.03431130671795466,0.47022670591716403,0.9635530943779881,0.03306076576023746
0.05,152839.45727460194,11,0.382,0.03431130671795466,0.4828608656303674,0.9615913997009269,0.03299345745248584
0.05,156945.983104351,11,0.382,0.03431130671795466,0.4958344828640606,0.9595254485931507,0.03292257197036263
0.05,161162.84401831884,11,0.382,0.03431130671795466,0.5091566782412863,0.9573498488264764,0.03284792429947276
0.05,165493.00452502604,11,0.382,0.03431130671795466,0.5228368174400958,0.9550589460054377,0.03276932043011907
0.05,169939.50878409168,11,0.382,0.03431130671795466,0.5368845177777385,0.9526468127360517,0.03268655698566859
0.05,174505.48274631868,11,0.382,0.03431130671795466,0.5513096549717648,0.9501072375771891,0.03259942084345955
0.05,179194.136351278,11,0.382,0.03431130671795466,0.5661223700827849,0.9474337138021562,0.032507688749196656
0.05,184008.7657839381,11,0.382,0.03431130671795466,0.5813330766437669,0.9446194280036271,0.03241112692597134
0.05,188952.75579192644,11,0.382,0.03431130671795466,0.5969524679808874,0.9416572485813033,0.032309490679258375
0.05,194029.58206505107,11,0.382,0.03431130671795466,0.6129915247310799,0.9385397141586589,0.03220252399947924
0.05,199242.8136787566,11,0.382,0.03431130671795466,0.6294615225615665,0.9352590219829595,0.03208995916399163
0.05,204596.1156032306,11,0.382,0.03431130671795466,0.6463740400967998,0.9318070163714817,0.031971516340664106
0.05,210093.2512799261,11,0.382,0.03431130671795466,0.6637409670583877,0.9281751772766177,0.03184690319552997
0.05,215738.08526730997,11,0.382,0.03431130671795466,0.681574512623724,0.9243546090533927,0.03171581450738603
0.05,221534.58595769835,11,0.382,0.03431130671795466,0.6998872140091997,0.920336029524987,0.03157793179261641
0.05,227486.82836708843,11,0.382,0.03431130671795466,0.7186919452840305,0.9161097594552127,0.031432922943979466
0.05,233598.99699994826,11,0.382,0.03431130671795466,0.738001926420897,0.9116657125516933,0.03128044188760384
0.05,239875.38879097803,11,0.382,0.03431130671795466,0.757830732589758,0.9069933861398279,0.031120128262999924
0.05,246320.41612591178,11,0.382,0.03431130671795466,0.7781923037013732,0.9020818526656298,0.03095160713151121
0.05,252938.60994348224,11,0.382,0.03431130671795466,0.7991009542072439,0.89691975220534,0.030774488719309313
0.05,259734.6229207302,11,0.382,0.03431130671795466,0.8205713831628594,0.891495286181474,0.03058836820178332
0.05,266713.2327438976,11,0.382,0.03431130671795466,0.8426186845613258,0.885796212508771,0.03039282553699099
0.05,273879.3454672035,11,0.382,0.03431130671795466,0.8652583579446418,0.8798098424195742,0.030187425356733365
0.05,281237.99896186445,11,0.382,0.03431130671795466,0.8885063193000788,0.8735230392465549,0.029971716924788495
0.05,288794.3664577843,11,0.382,0.03431130671795466,0.9123789122493301,0.8669222194715861,0.029745234172899596
0.05,296553.76018040243,11,0.382,0.03431130671795466,0.9368929195382897,0.8599933563830783,0.02950749582626309
0.05,304521.63508525793,11,0.382,0.03431130671795466,0.9620655748355441,0.8527219867203304,0.029258005631504918
0.05,312703.59269289486,11,0.382,0.03431130671795466,0.9879145748478667,0.8450932207225289,0.028996252701474847
0.05,321105.38502680475,11,0.382,0.03431130671795466,1.0144580917612342,0.8370917560420326,0.028721711992629455
0.05,329732.9186571745,11,0.382,0.03431130671795466,1.0417147860161131,0.8287018960265413,0.028433844932317234
0.05,338592.25885328266,11,0.382,0.03431130671795466,1.0697038194259925,0.8199075729227042,0.028132100214924682
0.05,347689.6338474632,11,0.382,0.03431130671795466,1.0984448686483914,0.8106923766046131,0.02781591478758849
0.05,357031.4392136346,11,0.382,0.03431130671795466,1.1279581390178062,0.8010395894843793,0.027484715048023026
0.05,366624.2423634722,11,0.382,0.03431130671795466,1.158264378750326,0.7909322283184096,0.027137918278948295
0.05,376474.7871633839,11,0.382,0.03431130671795466,1.1893848935298985,0.7803530936818494,0.02677493434562274
0.05,386589.9986755398,11,0.382,0.03431130671795466,1.2213415614865144,0.7692848279445288,0.026395167685073707
0.05,396976.9880262771,11,0.382,0.03431130671795466,1.2541568485768062,0.7577099826441873,0.025998019617760815
0.05,407643.0574053182,11,0.382,0.03431130671795466,1.287853824377918,0.7456110962160065,0.025582891014577804
0.05,418595.7051993051,11,0.382,0.03431130671795466,1.3224561783057207,0.7329707831007898,0.025149185354270617
0.05,429842.6312632634,11,0.382,0.03431130671795466,1.3579882362687796,0.719771835316335,0.024696312208483923
0.05,441391.74233370175,11,0.382,0.03431130671795466,1.3944749777697902,0.705997337636335,0.024223691193699687
0.05,453251.1575871508,11,0.382,0.03431130671795466,1.4319420534664922,0.6916307975768708,0.02373075643124363
0.05,465429.21434805106,11,0.382,0.03431130671795466,1.470415803204422,0.6766562914402116,0.023216961558238818
0.05,477934.47395000135,11,0.382,0.03431130671795466,1.5099232745341675,0.6610586277068082,0.0226817853337985
0.05,490775.72775448835,11,0.382,0.03431130671795466,1.5504922417261504,0.6448235290961889,0.0221247378857733
0.05,503962.0033313292,11,0.382,0.03431130671795466,1.592151225296305,0.6279378346325166,0.02154536764388457
0.05,517502.5708051715,11,0.382,0.03431130671795466,1.6349295120563718,0.6103897230468944,0.020943269004949392
0.05,531406.9493725123,11,0.382,0.03431130671795466,1.6788571757029123,0.5921689588213812,0.020318090774972274
0.05,545684.9139938183,11,0.382,0.03431130671795466,1.7239650979595114,0.5732671621237648,0.019669545430959934
0.05,560346.502265451,11,0.382,0.03431130671795466,1.7702849902870346,0.5536781037911613,0.018997419242194072
0.05,575402.0214762287,11,0.382,0.03431130671795466,1.8178494161771988,0.5333980263873873,0.01830158328612932
0.05,590862.055853586,11,0.382,0.03431130671795466,1.8666918140451378,0.5124259921756964,0.017582005387792553
0.05,606737.4740044235,11,0.382,0.03431130671795466,1.916846520737042,0.49076425860581363,0.01683876300323369
0.05,623039.4365558823,11,0.382,0.03431130671795466,1.968348795669415,0.46841868160205075,0.01607205705686791
0.05,639779.4040014106,11,0.382,0.03431130671795466,2.021234845616905,0.445399146546457,0.015282226729070723
0.05,656969.1447576402,11,0.382,0.03431130671795466,2.075541850166142,0.42172002636504685,0.014469765173715048
0.05,674620.7434377392,11,0.382,0.03431130671795466,2.1313079878534733,0.3974006655328775,0.013635336125017872
0.05,692746.609347052,11,0.382,0.03431130671795466,2.188572463004977,0.3724658881007458,0.01277979132860007
0.05,711359.485207005,11,0.382,0.03431130671795466,2.2473755332976175,0.34694652699753875,0.01190418870254169
0.05,730472.4561134059,11,0.382,0.03431130671795466,2.3077585380609196,0.32087997086222986,0.011009811099902324
0.05,750098.958735438,11,0.382,0.03431130671795466,2.3697639273390583,0.2943107234924958,0.010098185504134168
0.05,770252.7907618149,11,0.382,0.03431130671795466,2.4334352917337974,0.2672909696476566,0.009171102442520255
0.05,790948.1206007368,11,0.382,0.03431130671795466,2.498817393049256,0.2398811393979587,0.008230635349735798
0.05,812199.4973404666,11,0.382,0.03431130671795466,2.565956195760042,0.21215046145788818,0.00727915955343722
0.05,834021.8609775302,11,0.382,0.03431130671795466,2.634898899324877,0.18417749396915375,0.006319370486119879
0.05,856430.5529197303,11,0.382,0.03431130671795466,2.7056939713684427,0.15605061900467487,0.005354300652196084
0.05,879441.3267713565,11,0.382,0.03431130671795466,2.778391181754751,0.12786848465011494,0.004387334796390171
0.05,903070.359408176,11,0.382,0.03431130671795466,2.85304163757601,0.09974037589435981,0.003422222629475471
0.05,927334.2623499898,11,0.382,0.03431130671795466,2.9296978190815848,0.07178649274603789,0.0024630883708155332
0.05,952250.0934387485,11,0.382,0.03431130671795466,3.0084136165722977,0.0441381110247874,0.0015144362653226166
0.05,977835.3688304388,11,0.382,0.03431130671795466,3.0892443682860167,0.016937598205994015,0.0005811511271113393
0.05,1004108.0753091713,11,0.382,0.03431130671795466,3.172246899301163,-0.009661746399965442,-0.0003315071441603085
0.05,1031086.6829321253,11,0.382,0.03431130671795466,3.2574795614854875,-0.035496060878732257,-0.0012179162320893736
0.05,1058790.1580142411,11,0.382,0.03431130671795466,3.345002274518195,-0.060391535921732735,-0.0020721125121789486
0.05,1087237.9764617886,11,0.382,0.03431130671795466,3.4348765680142694,-0.08416531503913824,-0.0028878219393211543
0.05,1116450.1374641843,11,0.382,0.03431130671795466,3.527165624780597,-0.10662672068203975,-0.003658502117651146
0.05,1146447.1775536814,11,0.382,0.03431130671795466,3.621934325234301,-0.12757884823482907,-0.004377396992508609
0.05,1177250.1850428309,11,0.382,0.03431130671795466,3.719249293014555,-0.1468205697647393,-0.0050376056017028305
0.05,1208880.8148498277,11,0.382,0.03431130671795466,3.8191789418198323,-0.16414898785661441,-0.005632166269790112
0.05,1241361.3037222116,11,0.382,0.03431130671795466,3.9217935235036623,-0.17936237640679267,-0.006154157510554698
0.05,1274714.4858695897,11,0.382,0.03431130671795466,4.027165177462594,-0.19226363943626726,-0.006596816703408009
0.05,1308963.8090163858,11,0.382,0.03431130671795466,4.135367981351144,-0.20266431029800105,-0.006953677311417452
0.05,1344133.3508858972,11,0.382,0.03431130671795466,4.246478003159352,-0.21038910154650886,-0.007218724993277175
0.05,1380247.8361272507,11,0.382,0.03431130671795466,4.36057335468958,-0.21528099963982,-0.007386572409189751
0.05,1417332.653697155,11,0.382,0.03431130671795466,4.477734246470135,-0.21720687799143462,-0.007452651812013469
0.05,1455413.8747086702,11,0.382,0.03431130671795466,4.5980430441443145,-0.21606357616369873,-0.007413423632330825
0.05,1494518.2707595418,11,0.382,0.03431130671795466,4.721584326374543,-0.21178436176989157,-0.007266598194753021
0.05,1534673.3327529856,11,0.382,0.03431130671795466,4.848444944302277,-0.20434565466730079,-0.007011366433771001
0.05,1575907.2902241528,11,0.382,0.03431130671795466,4.978714082605491,-0.19377385025980243,-0.0066486340101831
0.05,1618249.1311858634,11,0.382,0.03431130671795466,5.11248332219669,-0.18015203051582115,-0.006181251574890668
0.05,1661728.622507559,11,0.382,0.03431130671795466,5.249846704605472,-0.16362629844519416,-0.005614232113076645
0.05,1706376.3308418032,11,0.382,0.03431130671795466,5.390900798090977,-0.1444114156740201,-0.004954944376765349
0.05,1752223.6441130387,11,0.382,0.03431130671795466,5.535744765530621,-0.12279536557885977,-0.00421326945191963
0.05,1799302.7935837097,11,0.382,0.03431130671795466,5.684480434132915,-0.09914240927928764,-0.0034017056135386323
0.05,1847646.876513262,11,0.382,0.03431130671795466,5.837212367023317,-0.07389415280187243,-0.0025354049414484537
0.05,1897289.8794259513,11,0.382,0.03431130671795466,5.994047936753486,-0.04756810628094205,-0.0016321238845976684
0.05,1948266.7020038136,11,0.382,0.03431130671795466,6.155097400785589,-0.020753196793281834,-0.0007120693005523662
0.05,2000613.181621601,11,0.382,0.03431130671795466,6.32047397900475,0.005898296748245694,0.0002023782688425726
0.05,2054366.1185409261,11,0.382,0.03431130671795466,6.490293933314107,0.03168287623123992,0.0010870808840770683
0.05,2109563.301781327,11,0.382,0.03431130671795466,6.664676649368457,0.05586242705456891,0.0019167128686786825
0.05,2166243.535686445,11,0.382,0.03431130671795466,6.843744720503939,0.07768555115534342,0.0026654927732443455
0.05,2224446.6672039866,11,0.382,0.03431130671795466,7.027624033922756,0.09641368337802311,0.003308079462191118
0.05,2284213.613898645,11,0.382,0.03431130671795466,7.216443859193507,0.11135176416268014,0.00382062453377107
0.05,2345586.3927177046,11,0.382,0.03431130671795466,7.4103369391294605,0.12188288406313683,0.004181961018759195
0.05,2408608.1495294767,11,0.382,0.03431130671795466,7.609439583108397,0.1275058814914639,0.004374893408196796
0.05,2473323.1894554296,11,0.382,0.03431130671795466,7.813891762899943,0.12787437285547273,0.004387536828410221
0.05,2539777.0080172666,11,0.382,0.03431130671795466,8.023837211067564,0.12283514290120318,0.004214634263826973
0.05,2608016.3231208725,11,0.382,0.03431130671795466,8.239423522014414,0.11246325481707456,0.003858761230528137
0.05,2678089.1078996155,11,0.382,0.03431130671795466,8.46080225574417,0.09709070246505337,0.003331308871740123
0.05,2750044.6244400875,11,0.382,0.03431130671795466,8.688129044409667,0.07732498641273691,0.0026531213257690927
0.05,2823933.4584139986,11,0.382,0.03431130671795466,8.921563701724363,0.05405373440982453,0.0018546542605863492
0.05,2899807.5546405674,11,0.382,0.03431130671795466,9.161270335313484,0.028431504366746442,0.0009755220667803044
0.05,2977720.253604409,11,0.382,0.03431130671795466,9.407417462083806,0.0018453126727739676,6.33150891060763e-05
0.05,3057726.328954595,11,0.382,0.03431130671795466,9.660178126693278,-0.024143668046302916,-0.0008284007996331805
0.05,3139882.026011251,11,0.382,0.03431130671795466,9.919730023203677,-0.04788330590210016,-0.0016429387954766074
0.05,3224245.1013067467,11,0.382,0.03431130671795466,10.186255620001855,-0.06773752583504214,-0.0023241630252415087
0.05,3310874.863189304,11,0.382,0.03431130671795466,10.459942288077425,-0.08221328708432948,-0.0028208453094416895
0.05,3399832.213517537,11,0.382,0.03431130671795466,10.740982432747005,-0.09010033988005797,-0.0030914603970166312
0.05,3491179.6904752604,11,0.382,0.03431130671795466,11.029573628917696,-0.09061293860423185,-0.0031090483290649937
0.05,3584981.512536653,11,0.382,0.03431130671795466,11.325918759984818,-0.08351911077245176,-0.0028656498265244236
0.05,3681303.6236126847,11,0.382,0.03431130671795466,11.630226160461605,-0.06924011087523473,-0.002375718681425367
0.05,3780213.7394105536,11,0.382,0.03431130671795466,11.9427097624411,-0.04890102502224301,-0.0016778580683605555
0.05,3881781.3950387137,11,0.382,0.03431130671795466,12.26358924599322,-0.02431394242510289,-0.0008342431360703955
0.05,3986077.993890971,11,0.382,0.03431130671795466,12.593090193602725,0.0021215126392146655,7.279187087011188e-05
0.05,4093176.857844001,11,0.382,0.03431130671795466,12.931444248756668,0.02760852309159673,0.0009472845038255093
0.05,4203153.278803595,11,0.382,0.03431130671795466,13.278889278792795,0.049231659881580875,0.0016892025824309447
0.05,4316084.571635853,11,0.382,0.03431130671795466,13.635669542123408,0.06430661026609186,0.0022064438288318497
0.05,4432050.128520549,11,0.382,0.03431130671795466,14.002035859952235,0.07076711489262559,0.002428112184625614
0.05,4551131.474764879,11,0.382,0.03431130671795466,14.37824579260502,0.06753820861080224,0.0023173241908264423
0.05,4673412.326116813,11,0.382,0.03431130671795466,14.764563820597816,0.05483117507267504,0.0018813292656244232
0.05,4798978.647618371,11,0.382,0.03431130671795466,15.161261530570243,0.03428953060286551,0.0011765186017296113
0.05,4927918.714040171,11,0.382,0.03431130671795466,15.568617806214476,0.008921469604249556,0.0003061072799663161
0.05,5060323.171939752,11,0.382,0.03431130671795466,15.986919024334117,-0.017223576453170502,-0.0005909634144648748
0.05,5196285.10338729,11,0.382,0.03431130671795466,16.416459256170864,-0.03963658903930724,-0.0013599831637811906
0.05,5335900.091403516,11,0.382,0.03431130671795466,16.857540474140425,-0.05413548637918664,-0.0018574592774819295
0.05,5479266.287155836,11,0.382,0.03431130671795466,17.310472764123123,-0.05773945017025673,-0.001981115984517738
0.05,5626484.478959883,11,0.382,0.03431130671795466,17.775574543458294,-0.04945579118977715,-0.0016968928204915638
0.05,5777658.163135025,11,0.382,0.03431130671795466,18.25317278479588,-0.030770193611122824,-0.0010557655507620841
0.05,5932893.616763642,11,0.382,0.03431130671795466,18.743603245962483,-0.0056421675444215495,-0.00019359014117073685
0.05,6092299.9724053005,11,0.382,0.03431130671795466,19.247210706003525,0.020120171839183652,0.0006903493871921843
0.05,6255989.294818376,11,0.382,0.03431130671795466,19.764349207567417,0.040094237831390066,0.001375685691855446
0.05,6424076.659743051,11,0.382,0.03431130671795466,20.29538230580221,0.04888803764511235,0.0016774124544803636
0.05,6596680.234801065,11,0.382,0.03431130671795466,20.840683323939615,0.04380633190105929,0.0015030524900457672
