R_m,f0_Hz,f0_times_R_Hz_m,normalized_response
0.05,221534.58595769835,11076.729297884918,0.9829864474391985
0.05,223007.88421017327,11150.394210508664,0.982706973169929
0.05,224490.98051621788,11224.549025810895,0.9824239576579977
0.05,225983.94003701292,11299.197001850647,0.9821373585821532
0.05,227486.82836708843,11374.341418354423,0.9818471331840496
0.05,228999.7115372057,11449.985576860287,0.9815532382656458
0.05,230522.65601725838,11526.13280086292,0.9812556301866505
0.05,232055.72871919288,11602.786435959644,0.9809542648620152
0.05,233598.99699994826,11679.949849997414,0.9806490977594722
0.05,235152.5286644155,11757.626433220776,0.9803400838971292
0.05,236716.39196841672,11835.819598420836,0.9800271778411167
0.05,238290.65562170395,11914.532781085198,0.9797103337032894
0.05,239875.38879097803,11993.769439548902,0.979389505138994
0.05,241470.66110292746,12073.533055146374,0.9790646453448938
0.05,243076.5426472875,12153.827132364377,0.9787357070568611
0.05,244693.10397991972,12234.655198995986,0.9784026425479405
0.05,246320.41612591178,12316.02080629559,0.9780654036263804
0.05,247958.55058269817,12397.92752913491,0.9777239416337414
0.05,249607.57932320132,12480.378966160068,0.9773782074430829
0.05,251267.57479899397,12563.3787399497,0.9770281514572315
0.05,252938.60994348224,12646.930497174113,0.9766737236071336
0.05,254620.7581751102,12731.037908755512,0.9763148733502954
0.05,256314.0934005854,12815.70467002927,0.9759515496693205
0.05,258018.69001812616,12900.934500906309,0.9755837010705346
0.05,259734.6229207302,12986.73114603651,0.975211275582718
0.05,261461.9674994653,13073.098374973266,0.9748342207559388
0.05,263200.79964678147,13160.039982339074,0.9744524836604895
0.05,264951.19575984555,13247.559787992279,0.9740660108859434
0.05,266713.2327438976,13335.66163719488,0.973674748540319
0.05,268486.98801563005,13424.349400781502,0.9732786422493718
0.05,270272.5395065888,13513.62697532944,0.9728776371560017
0.05,272069.9656665973,13603.498283329865,0.972471677919801
0.05,273879.3454672035,13693.967273360175,0.9720607087167235
0.05,275700.7584051493,13785.037920257464,0.9716446732389032
0.05,277534.2845058633,13876.714225293166,0.971223514694609
0.05,279380.0043269772,13969.00021634886,0.9707971758083508
0.05,281237.99896186445,14061.899948093223,0.970365598821138
0.05,283108.3500432039,14155.417502160197,0.9699287254908971
0.05,284991.1397465659,14249.556987328295,0.9694864970930525
0.05,286886.450794023,14344.32253970115,0.9690388544212755
0.05,288794.3664577843,14439.718322889217,0.9685857377884126
0.05,290714.97056385427,14535.748528192715,0.9681270870275882
0.05,292648.3474957155,14632.417374785775,0.9676628414934973
0.05,294594.5821980362,14729.729109901811,0.9671929400638895
0.05,296553.76018040243,14827.688009020123,0.9667173211412522
0.05,298525.96752107516,14926.298376053759,0.9662359226546956
0.05,300511.2908707718,15025.56454353859,0.9657486820620516
0.05,302509.8174564736,15125.49087282368,0.9652555363521885
0.05,304521.63508525793,15226.081754262897,0.9647564220475492
0.05,306546.83214815625,15327.341607407812,0.9642512752069192
0.05,308585.4976240375,15429.274881201876,0.9637400314284346
0.05,310637.72108351765,15531.886054175884,0.9632226258528318
0.05,312703.59269289486,15635.179634644745,0.96269899316695
0.05,314783.20321811124,15739.160160905563,0.962169067607492
0.05,316876.6440287405,15843.832201437028,0.9616327829650507
0.05,318984.0071020027,15949.200355100134,0.9610900725884117
0.05,321105.38502680475,16055.269251340238,0.9605408693891323
0.05,323240.8710078092,16162.04355039046,0.9599851058464155
0.05,325390.5588695285,16269.527943476427,0.9594227140122773
0.05,327554.5430604479,16377.727153022395,0.9588536255170208
0.05,329732.9186571745,16486.645932858726,0.9582777715750225
0.05,331925.78136861516,16596.28906843076,0.9576950829908434
0.05,334133.2275401811,16706.661377009055,0.9571054901656683
0.05,336355.3541580211,16817.767707901057,0.956508923104083
0.05,338592.25885328266,16929.612942664135,0.9559053114212042
0.05,340844.0399064016,17042.20199532008,0.9552945843501616
0.05,343110.7962514198,17155.53981257099,0.9546766707499503
0.05,345392.62748033245,17269.631374016622,0.954051499113653
0.05,347689.6338474632,17384.48169237316,0.9534189975770546
0.05,350001.9162738692,17500.09581369346,0.9527790939276445
0.05,352329.5763517752,17616.478817588762,0.9521317156140271
0.05,354672.716349037,17733.63581745185,0.9514767897557443
0.05,357031.4392136346,17851.57196068173,0.9508142431535228
0.05,359405.8485781954,17970.29242890977,0.950144002299954
0.05,361796.0487645475,18089.802438227376,0.9494659933906201
0.05,364202.14478830306,18210.107239415152,0.948780142335674
0.05,366624.2423634722,18331.21211817361,0.9480863747718835
0.05,369062.4479071077,18453.122395355385,0.9473846160751526
0.05,371516.8685439806,18575.84342719903,0.9466747913735268
0.05,373987.6121112867,18699.380605564336,0.945956825560701
0.05,376474.7871633839,18823.739358169198,0.9452306433100275
0.05,378978.50297656446,18948.925148828224,0.9444961690890523
0.05,381498.86955385166,19074.943477692585,0.9437533271745747
0.05,384035.9976298361,19201.799881491806,0.9430020416682527
0.05,386589.9986755398,19329.49993377699,0.9422422365127621
0.05,389160.9849033143,19458.049245165716,0.9414738355085165
0.05,391749.06927177025,19587.453463588514,0.9406967623309684
0.05,394354.36549074075,19717.718274537037,0.9399109405484944
0.05,396976.9880262771,19848.849401313855,0.9391162936408827
0.05,399617.05210567807,19980.852605283904,0.9383127450184306
0.05,402274.6737225524,20113.733686127624,0.9375002180416647
0.05,404949.96964191523,20247.49848209576,0.9366786360416998
0.05,407643.0574053182,20382.152870265912,0.9358479223412393
0.05,410354.05533601367,20517.702766800685,0.9350080002762422
0.05,413083.08254415356,20654.15412720768,0.9341587932182512
0.05,415830.25893202226,20791.512946601113,0.9333002245974157
0.05,418595.7051993051,20929.785259965254,0.932432217926199
0.05,421379.54284839076,21068.97714241954,0.9315546968237999
0.05,424181.8941897103,21209.09470948552,0.93066758504129
0.05,427002.8823471105,21350.144117355525,0.9297708064874818
0.05,429842.6312632634,21492.131563163173,0.9288642852555441
0.05,432701.26570511225,21635.063285255615,0.9279479456503642
0.05,435578.91126935283,21778.94556346764,0.9270217122166837
0.05,438475.6943879518,21923.78471939759,0.9260855097680089
0.05,441391.74233370175,22069.58711668509,0.9251392634163117
0.05,444327.1832258128,22216.359161290642,0.9241828986025312
0.05,447282.1460355418,22364.10730177709,0.9232163411278866
0.05,450256.76059185865,22512.838029592935,0.9222395171860175
0.05,453251.1575871508,22662.55787935754,0.9212523533959526
0.05,456265.4685829648,22813.27342914824,0.9202547768359268
0.05,459299.8260157871,22964.991300789356,0.9192467150780561
0.05,462354.3632028623,23117.71816014312,0.9182280962238718
0.05,465429.21434805106,23271.460717402555,0.9171988489407369
0.05,468524.514547726,23426.225727386303,0.9161589024991442
0.05,471640.3997967076,23582.019989835382,0.9151081868109092
0.05,474777.0069942391,23738.850349711956,0.9140466324682691
0.05,477934.47395000135,23896.72369750007,0.9129741707838929
0.05,481112.93939016754,24055.64696950838,0.91189073383181
0.05,484312.5429634984,24215.62714817492,0.9107962544892714
0.05,487533.4252474776,24376.671262373882,0.9096906664795426
0.05,490775.72775448835,24538.78638772442,0.908573904415642
0.05,494039.5929380307,24701.97964690154,0.9074459038450269
0.05,497325.16419898055,24866.25820994903,0.9063066012952337
0.05,500632.5858918899,25031.629294594495,0.9051559343204787
0.05,503962.0033313292,25198.100166566463,0.9039938415492247
0.05,507313.5627982722,25365.67813991361,0.9028202627327094
0.05,510687.4115465225,25534.370577326128,0.9016351387944553
0.05,514083.6978091836,25704.184890459182,0.9004384118807431
0.05,517502.5708051715,25875.128540258578,0.8992300254120666
0.05,520944.18074577075,26047.20903728854,0.8980099241355606
0.05,524408.6788412342,26220.43394206171,0.8967780541784057
0.05,527896.2173074266,26394.81086537133,0.895534363102207
0.05,531406.9493725123,26570.347468625616,0.8942787999583462
0.05,534941.0292836872,26747.051464184362,0.8930113153443018
0.05,538498.6123139564,26924.93061569782,0.891731861460936
0.05,542079.8547689554,27103.99273844777,0.8904403921707387
0.05,545684.9139938183,27284.245699690917,0.8891368630570285
0.05,549313.9483800904,27465.697419004522,0.8878212314840983
0.05,552967.1173726874,27648.355868634375,0.8864934566582938
0.05,556644.5814769012,27832.22907384506,0.885153499690022
0.05,560346.502265451,28017.325113272553,0.8838013236566737
0.05,564073.0423855827,28203.652119279137,0.8824368936664438
0.05,567824.3655662151,28391.218278310756,0.8810601769230403
0.05,571600.6366251329,28580.031831256645,0.8796711427912631
0.05,575402.0214762287,28770.10107381144,0.8782697628634303
0.05,579228.6871367922,28961.434356839614,0.8768560110266406
0.05,583080.8017348485,29154.04008674243,0.8754298635308426
0.05,586958.5345165447,29347.926725827234,0.873991299057689
0.05,590862.055853586,29543.1027926793,0.8725402987901557
0.05,594791.5372507211,29739.576862536058,0.8710768464828879
0.05,598747.1513532781,29937.357567663905,0.8696009285332538
0.05,602729.0719547484,30136.453597737418,0.8681125340530668
0.05,606737.4740044235,30336.873700221175,0.8666116549409475
0.05,610772.5336150816,30538.62668075408,0.8650982859552825
0.05,614834.4280707248,30741.72140353624,0.8635724247877477
0.05,618923.3358343686,30946.16679171843,0.8620340721373516
0.05,623039.4365558823,31151.971827794117,0.8604832317849546
0.05,627182.911079883,31359.145553994153,0.8589199106682158
0.05,631353.9414536803,31567.697072684015,0.8573441189569241
0.05,635552.7109352748,31777.635546763744,0.8557558701286547
0.05,639779.4040014106,31988.97020007053,0.8541551810446993
0.05,644034.2063556792,32201.71031778396,0.8525420720262111
0.05,648317.3049366795,32415.86524683398,0.8509165669305033
0.05,652628.8879262307,32631.444396311534,0.8492786932274391
0.05,656969.1447576402,32848.45723788201,0.8476284820758399
0.05,661338.2661240268,33066.91330620134,0.8459659683998477
0.05,665736.4439866988,33286.822199334936,0.8442911909651628
0.05,670163.8715835878,33508.193579179395,0.8426041924550798
0.05,674620.7434377392,33731.037171886965,0.8409050195462436
0.05,679107.2553658584,33955.36276829292,0.8391937229840332
0.05,683623.6044869145,34181.18022434573,0.8374703576574947
0.05,688169.9892308005,34408.49946154003,0.8357349826737205
0.05,692746.609347052,34637.33046735261,0.833987661431587
0.05,697353.6659136228,34867.68329568114,0.8322284616947424
0.05,701991.3613457199,35099.568067285996,0.8304574556637484
0.05,706659.8994046967,35332.99497023483,0.8286747200472583
0.05,711359.485207005,35567.97426035025,0.8268803361321286
0.05,716090.3252332079,35804.5162616604,0.8250743898523345
0.05,720852.6273370507,36042.63136685254,0.823256971856585
0.05,725646.600754594,36282.3300377297,0.8214281775744915
0.05,730472.4561134059,36523.6228056703,0.8195881072811791
0.05,735330.4054418167,36766.520272090835,0.8177368661601909
0.05,740220.6621782343,37011.03310891172,0.8158745643645606
0.05,745143.4411805219,37257.172059026096,0.8140013170758933
0.05,750098.958735438,37504.947936771896,0.8121172445613202
0.05,755087.4325681388,37754.371628406945,0.8102224722281708
0.05,760109.0818517448,38005.45409258724,0.8083171306762011
0.05,765164.1272169698,38258.2063608485,0.8064013557472198
0.05,770252.7907618149,38512.63953809075,0.8044752885719476
0.05,775375.2960613262,38768.76480306631,0.8025390756139336
0.05,780531.8681774179,39026.5934088709,0.8005928687103581
0.05,785722.733668761,39286.13668343805,0.7986368251095397
0.05,790948.1206007368,39547.406030036844,0.7966711075049631
0.05,796208.2585554575,39810.41292777288,0.7946958840656353
0.05,801503.3786418528,40075.16893209264,0.7927113284625847
0.05,806833.7135058242,40341.68567529121,0.7907176198912981
0.05,812199.4973404666,40609.97486702333,0.7887149430898956
0.05,817600.9658963571,40880.048294817854,0.7867034883528424
0.05,823038.3564919138,41151.917824595694,0.7846834515399833
0.05,828511.9080238219,41425.595401191094,0.7826550340806872
0.05,834021.8609775302,41701.093048876515,0.7806184429728883
0.05,839568.4574378172,41978.42287189086,0.7785738907767976
0.05,845151.9410994267,42257.59705497134,0.7765215956030675
0.05,850772.5572777753,42538.62786388877,0.7744617810951802
0.05,856430.5529197303,42821.52764598652,0.7723946764058317
0.05,862126.1766144601,43106.30883072301,0.7703205161670739
0.05,867859.6786043548,43392.98393021774,0.7682395404539952
0.05,873631.3107960228,43681.565539801144,0.7661519947416868
0.05,879441.3267713565,43972.06633856783,0.7640581298552699
0.05,885289.9817986754,44264.49908993377,0.7619582019127403
0.05,891177.5328439402,44558.876642197014,0.759852472260391
0.05,897104.2385820439,44855.211929102195,0.7577412074005759
0.05,903070.359408176,45153.51797040881,0.7556246789115744
0.05,909076.1574492641,45453.80787246321,0.7535031633593149
0.05,915121.8965754897,45756.09482877448,0.7513769422007255
0.05,921207.8424118824,46060.39212059412,0.7492463016784683
0.05,927334.2623499898,46366.713117499494,0.7471115327068334
0.05,933501.4255596264,46675.071277981326,0.7449729307485514
0.05,939709.6030006987,46985.48015003494,0.7428307956823007
0.05,945959.0674351109,47297.953371755546,0.740685431660692
0.05,952250.0934387485,47612.50467193743,0.7385371469585018
0.05,958582.9574135426,47929.14787067713,0.7363862538109475
0.05,964957.937599613,48247.89687998065,0.7342330682417987
0.05,971375.3140874937,48568.76570437469,0.7320779098811206
0.05,977835.3688304388,48891.76844152194,0.7299211017724632
0.05,984338.38565681,49216.91928284051,0.7277629701693111
0.05,990884.6502825471,49544.23251412736,0.7256038443206259
0.05,997474.4503237212,49873.72251618606,0.7234440562453124
0.05,1004108.0753091713,50205.40376545857,0.7212839404954677
0.05,1010785.8166932253,50539.29083466127,0.7191238339082725
0.05,1017507.9678685048,50875.39839342525,0.7169640753464036
0.05,1024274.8241788159,51213.7412089408,0.7148050054268624
0.05,1031086.6829321253,51554.33414660627,0.7126469662381254
0.05,1037943.843413623,51897.192170681155,0.7104903010455504
0.05,1044846.6068988715,52242.33034494358,0.7083353539849789
0.05,1051795.2766670422,52589.76383335211,0.7061824697445053
0.05,1058790.1580142411,52939.50790071206,0.7040319932344016
0.05,1065831.558266922,53291.5779133461,0.7018842692452066
0.05,1072919.7867953882,53645.98933976941,0.6997396420940187
0.05,1080055.1550273863,54002.75775136932,0.6975984552590512
0.05,1087237.9764617886,54361.89882308943,0.6954610510025413
0.05,1094468.566682367,54723.42833411835,0.6933277699821322
0.05,1101747.243371657,55087.362168582855,0.691198950850871
0.05,1109074.326324919,55453.716316245955,0.6890749298460103
0.05,1116450.1374641843,55822.50687320922,0.6869560403668212
0.05,1123875.0008524002,56193.75004262001,0.684842612541668
0.05,1131349.2427076756,56567.46213538378,0.68273497278463
0.05,1138873.1914176,56943.65957088,0.6806334433419995
0.05,1146447.1775536814,57322.35887768408,0.6785383418290024
0.05,1154071.5338858669,57703.57669429335,0.6764499807571668
0.05,1161746.5953971643,58087.32976985822,0.674368667052774
0.05,1169472.6992983592,58473.63496491796,0.6722947015668814
0.05,1177250.1850428309,58862.50925214155,0.6702283785774694
0.05,1185079.3943414665,59253.96971707333,0.6681699852842753
0.05,1192960.6711776746,59648.03355888373,0.6661198012969718
0.05,1200894.3618224978,60044.718091124894,0.6640780981173546
0.05,1208880.8148498277,60444.04074249139,0.6620451386162866
0.05,1216920.381151718,60846.01905758591,0.6600211765061791
0.05,1225013.413953803,61250.670697690155,0.6580064558098607
0.05,1233160.2688308158,61658.013441540796,0.6560012103267244
0.05,1241361.3037222116,62068.06518611059,0.654005663097109
0.05,1249616.878947893,62480.84394739465,0.652020025865926
0.05,1257927.357224042,62896.3678612021,0.650044498546604
0.05,1266293.103679056,63314.655183952804,0.6480792686864668
0.05,1274714.4858695897,63735.72429347949,0.6461245109347461
0.05,1283191.8737967047,64159.59368983524,0.6441803865144617
0.05,1291725.6399221246,64586.281996106234,0.6422470426994804
0.05,1300316.159184601,65015.80795923005,0.6403246122981153
0.05,1308963.8090163858,65448.1904508193,0.6384132131446891
0.05,1317668.9693598142,65883.44846799072,0.6365129476005444
0.05,1326432.0226839979,66321.6011341999,0.6346239020660399
0.05,1335253.3540016294,66762.66770008147,0.6327461465051258
0.05,1344133.3508858972,67206.66754429486,0.6308797339841596
0.05,1353072.403487515,67653.62017437576,0.6290247002266584
0.05,1362070.904551863,68103.54522759315,0.6271810631857523
0.05,1371129.2494362432,68556.46247181216,0.6253488226361501
0.05,1380247.8361272507,69012.39180636253,0.6235279597874659
0.05,1389427.0652582583,69471.35326291292,0.6217184369208153
0.05,1398667.3401270197,69933.36700635099,0.6199201970506203
0.05,1407969.0667133883,70398.45333566942,0.6181331636136037
0.05,1417332.653697155,70866.63268485774,0.6163572401869857
0.05,1426758.5124760023,71337.92562380013,0.6145923102379288
0.05,1436247.0571835816,71812.35285917908,0.6128382369062954
0.05,1445798.7047077063,72289.93523538532,0.6110948628228028
0.05,1455413.8747086702,72770.69373543351,0.609362009964678
0.05,1465092.989637684,73254.6494818842,0.6076394795509135
0.05,1474836.4747554376,73741.82373777188,0.6059270519792294
0.05,1484644.7581507824,74232.23790753912,0.6042244868068365
0.05,1494518.2707595418,74725.91353797709,0.6025315227770819
0.05,1504457.4463834437,75222.87231917218,0.6008478778940305
0.05,1514462.7217091792,75723.13608545896,0.5991732495470036
0.05,1524534.5363275914,76226.72681637957,0.5975073146870535
0.05,1534673.3327529856,76733.66663764928,0.5958497300572964
0.05,1544879.5564425753,77243.97782212877,0.5942001324789645
0.05,1555153.6558160507,77757.68279080254,0.5925581391949629
0.05,1565496.0822752824,78274.80411376413,0.5909233482726212
0.05,1575907.2902241528,78795.36451120765,0.5892953390672474
0.05,1586387.7370885224,79319.38685442612,0.5876736727479577
0.05,1596937.8833363254,79846.89416681627,0.5860578928871457
0.05,1607558.192497802,80377.9096248901,0.5844475261148089
0.05,1618249.1311858634,80912.45655929318,0.5828420828387944
0.05,1629011.169116593,81450.55845582965,0.5812410580318588
0.05,1639844.7791298842,81992.23895649421,0.5796439320862579
0.05,1650750.4372102146,82537.52186051074,0.5780501717363715
0.05,1661728.622507559,83086.43112537795,0.5764592310496663
0.05,1672779.817358441,83638.99086792205,0.5748705524860609
0.05,1683904.5073071253,84195.22536535627,0.5732835680255114
0.05,1695103.1811269503,84755.15905634752,0.5716977003633807
0.05,1706376.3308418032,85318.81654209016,0.5701123641728617
0.05,1717724.4517477364,85886.22258738683,0.5685269674334471
0.05,1729148.0424347306,86457.40212173654,0.5669409128241116
0.05,1740647.6048085985,87032.38024042993,0.5653535991795617
0.05,1752223.6441130387,87611.18220565194,0.5637644230075534
0.05,1763876.6689518327,88193.83344759163,0.5621727800649341
0.05,1775607.1913111915,88780.35956555959,0.5605780669896898
0.05,1787415.7265822496,89370.78632911248,0.5589796829858947
0.05,1799302.7935837097,89965.1396791855,0.5573770315580728
0.05,1811268.9145846372,90563.44572923187,0.5557695222910704
0.05,1823314.6153274064,91165.73076637033,0.5541565726711207
0.05,1835440.4250508002,91772.02125254001,0.5525376099433648
0.05,1847646.876513262,92382.3438256631,0.5509120730006571
0.05,1859934.506016303,92996.72530081516,0.549279414298051
0.05,1872303.8534280653,93615.19267140327,0.5476391017869182
0.05,1884755.4622070412,94237.77311035206,0.5459906208622173
0.05,1897289.8794259513,94864.49397129758,0.5443334763159916
0.05,1909907.655795779,95495.38278978896,0.5426671942897354
0.05,1922609.3456899691,96130.46728449846,0.5409913242178451
0.05,1935395.5071687817,96769.77535843909,0.5393054407539526
0.05,1948266.7020038136,97413.33510019068,0.5376091456715303
0.05,1961223.4957026783,98061.17478513392,0.5359020697297708
0.05,1974266.457533854,98713.3228766927,0.5341838744953753
0.05,1987396.1605516933,99369.80802758467,0.5324542541105338
0.05,2000613.181621601,100030.65908108006,0.5307129369970677
0.05,2013918.101445381,100695.90507226906,0.528959687486415
0.05,2027311.5045867474,101365.57522933738,0.5271943073648857
0.05,2040793.9794970097,102039.69897485049,0.5254166373234076
0.05,2054366.1185409261,102718.30592704631,0.5236265583008137
0.05,2068028.51802273,103401.4259011365,0.5218239927096046
0.05,2081781.7782123287,104089.08891061644,0.5200089055330605
0.05,2095626.5033716774,104781.32516858388,0.5181813052825687
0.05,2109563.301781327,105478.16508906636,0.5163412448040974
0.05,2123592.785767151,106179.63928835756,0.514488821922869
0.05,2137715.5717272474,106885.77858636237,0.512624179915496
0.05,2151932.280159021,107596.61400795105,0.5107475077991167
0.05,2166243.535686445,108312.17678432225,0.5088590404274311
0.05,2180649.967087506,109032.4983543753,0.5069590583839911
0.05,2195152.2073218278,109757.6103660914,0.5050478876636356
0.05,2209750.893558483,110487.54467792416,0.5031258991335996
0.05,2224446.6672039866,111222.33336019934,0.5011935077665575
0.05,2239240.1739304718,111962.0086965236,0.4992511716387019
0.05,2254132.0637040776,112706.60318520389,0.4972993906868861
0.05,2269122.990813478,113456.1495406739,0.4953387052199284
0.05,2284213.613898645,114210.68069493226,0.49336969418029103
0.05,2299404.595979786,114970.22979898931,0.4913929731536487
0.05,2314696.60448647,115734.83022432351,0.4894091921251952
0.05,2330090.311286955,116504.51556434776,0.48741903298303163
0.05,2345586.3927177046,117279.31963588524,0.48542320677054873
0.05,2361185.529613105,118059.27648065526,0.48342245069140083
0.05,2376888.407335378,118844.42036676891,0.4814175248724404
0.05,2392695.7158046924,119634.78579023463,0.47940920889185845
0.05,2408608.1495294767,120430.40747647383,0.4773982980817219
0.05,2424626.407636932,121231.32038184661,0.47538559961613697
0.05,2440751.1939037507,122037.55969518755,0.4733719283983587
0.05,2456983.2167870365,122849.16083935183,0.47135810276232853
0.05,2473323.1894554296,123666.15947277148,0.469344940006311
0.05,2489771.8298204434,124488.59149102218,0.46733325177854057
0.05,2506329.8605680047,125316.49302840023,0.4653238393370182
0.05,2522998.0091902055,126149.90045951027,0.4633174887078489
0.05,2539777.0080172666,126988.85040086333,0.46131496576872083
0.05,2556667.5942497132,127833.37971248566,0.4593170112863004
0.05,2573670.509990765,128683.52549953824,0.4573243359384341
0.05,2590786.5022789384,129539.32511394692,0.45533761535406114
0.05,2608016.3231208725,130400.81615604363,0.4533574852056502
0.05,2625360.729524367,131268.03647621835,0.4513845363907454
0.05,2642820.4835316404,132141.02417658202,0.4494193103407986
0.05,2660396.3522528145,133019.81761264073,0.4474622944968762
0.05,2678089.1078996155,133904.4553949808,0.44551391799299705
0.05,2695899.527819303,134794.97639096514,0.44357454758878984
0.05,2713828.3945288225,135691.41972644112,0.4416444838937819
0.05,2731876.4957491877,136593.8247874594,0.4397239579259534
0.05,2750044.6244400875,137502.23122200437,0.4378131280471635
0.05,2768333.578834727,138416.67894173635,0.43591207731763454
0.05,2786744.162474898,139337.2081237449,0.43402081131087916
0.05,2805277.1842462844,140263.85921231422,0.43213925642919176
0.05,2823933.4584139986,141196.67292069993,0.4302672587581234
0.05,2842713.8046583603,142135.69023291802,0.4284045834961662
0.05,2861619.048110908,143080.9524055454,0.4265509149931697
0.05,2880650.0193906515,144032.5009695326,0.42470585742780587
0.05,2899807.5546405674,144990.37773202837,0.42286893615063464
0.05,2919092.4955643355,145954.6247782168,0.42103959971504284
0.05,2938505.6894633183,146925.28447316593,0.4192172226134847
0.05,2958047.98927379,147902.3994636895,0.41740110873107533
0.05,2977720.253604409,148886.01268022045,0.4155904955226774
0.05,2997523.346773944,149876.1673386972,0.4137845589131908
0.05,3017458.138849246,150872.9069424623,0.4119824189138415
0.05,3037525.5056834784,151876.27528417393,0.4101831459398727
0.05,3057726.328954595,152886.31644772977,0.4083857678072514
0.05,3078061.4962040815,153903.07481020407,0.4065892773778255
0.05,3098531.900875945,154926.59504379725,0.40479264081388816
0.05,3119138.4423559746,155956.92211779873,0.4029948063943742
0.05,3139882.026011251,156994.10130056256,0.40119471383603755
0.05,3160763.563229928,158038.1781614964,0.3993913040539844
0.05,3181783.971461274,159089.1985730637,0.3975835292870078
0.05,3202944.174255983,160147.20871279915,0.39577036350435996
0.05,3224245.1013067467,161212.25506533735,0.3939508130020484
0.05,3245687.6884891074,162284.38442445538,0.39212392708856264
0.05,3267272.8779025725,163363.64389512863,0.39028880875227195
0.05,3289001.6179120075,164450.08089560037,0.38844462519573286
0.05,3310874.863189304,165543.7431594652,0.38659061811591755
0.05,3332893.574755323,166644.67873776617,0.3847261136041319
0.05,3355058.7200221196,167752.936001106,0.38285053153523324
0.05,3377371.2728354456,168868.56364177229,0.38096339431285725
0.05,3399832.213517537,169991.61067587684,0.3790643348359065
0.05,3422442.5289101857,171122.1264455093,0.37715310355161896
0.05,3445203.212418097,172260.16062090488,0.3752295744623464
0.05,3468115.264052535,173405.76320262675,0.37329374995679104
0.05,3491179.6904752604,174558.98452376304,0.37134576434205707
0.05,3514397.5050427583,175719.87525213792,0.36938588596052185
0.05,3537769.7278507603,176888.48639253803,0.36741451778534634
0.05,3561297.385779065,178064.86928895325,0.3654321964004659
0.05,3584981.512536653,179249.07562683267,0.36343958928517056
0.05,3608823.1487071053,180441.15743535527,0.36143749033990447
0.05,3632823.341794322,181641.1670897161,0.3594268136086693
0.05,3656983.146268544,182849.1573134272,0.35740858517430646
0.05,3681303.6236126847,184065.18118063424,0.3553839332259106
0.05,3705785.8423689646,185289.29211844824,0.35335407632246624
0.05,3730430.87818586,186521.54390929302,0.35132030990338314
0.05,3755239.8138653627,187761.99069326813,0.34928399112462055
0.05,3780213.7394105536,189010.6869705277,0.34724652212830515
0.05,3805353.752073492,190267.6876036746,0.34520933188375563
0.05,3830660.956403426,191533.0478201713,0.3431738567683047
0.05,3856136.4642953216,192806.8232147661,0.34114152008674065
0.05,3881781.3950387137,194089.0697519357,0.3391137107581634
0.05,3907596.8753668843,195379.84376834423,0.33709176142795666
0.05,3933584.0395063646,196679.20197531825,0.3350769262899169
0.05,3959744.029226772,197987.2014613386,0.33307035892868514
0.05,3986077.993890971,199303.89969454857,0.3310730905149256
0.05,4012587.0905055725,200629.35452527864,0.32908600870449184
0.05,4039272.48377177,201963.6241885885,0.3271098376074956
0.05,4066135.346136509,203306.76730682547,0.32514511920307676
0.05,4093176.857844001,204658.84289220007,0.32319219658014925
0.05,4120398.206987579,206019.91034937894,0.3212511993828569
0.05,4147800.589561896,207390.0294780948,0.3193220318313607
0.05,4175385.2095154724,208769.26047577363,0.31740436367343466
0.05,4203153.278803595,210157.66394017977,0.3154976243997136
0.05,4231106.017441561,211555.30087207808,0.3136010010250771
0.05,4259244.653558286,212962.23267791432,0.31171343970029997
0.05,4287570.423450257,214378.52117251285,0.3098336513717774
0.05,4316084.571635853,215804.22858179265,0.30796012165287107
0.05,4344788.350910027,217239.41754550135,0.3060911250085386
0.05,4373683.022399342,218684.1511199671,0.30422474328583216
0.05,4402769.855617387,220138.49278086936,0.30235888854721826
0.05,4432050.128520549,221602.50642602748,0.3004913300823624
0.05,4461525.127564164,223076.2563782082,0.29861972538806764
0.05,4491196.147759035,224559.80738795176,0.29674165481674886
0.05,4521064.492728336,226053.2246364168,0.2948546595026477
0.05,4551131.474764879,227556.57373824395,0.29295628208362556
0.05,4581398.41488878,229069.920744439,0.2910441096466958
0.05,4611866.642905492,230593.33214527462,0.2891158182395126
0.05,4642537.497464237,232126.87487321184,0.2871692182100004
0.05,4673412.326116813,233670.61630584067,0.28520229956448434
0.05,4704492.485376811,235224.62426884053,0.283213276473416
0.05,4735779.340779202,236788.9670389601,0.2812006300054525
0.05,4767274.266940344,238363.7133470172,0.2791631481375912
0.05,4798978.647618371,239948.93238091856,0.2770999620734923
0.05,4830893.875773991,241544.69378869957,0.2750105779061487
0.05,4863021.353631687,243151.0676815844,0.27289490268647915
0.05,4895362.492741325,244768.12463706627,0.270753264007781
0.05,4927918.714040171,246395.93570200857,0.26858642228838814
0.05,4960691.447915325,248034.57239576627,0.26639557503203004
0.05,4993682.13426656,249684.10671332802,0.2641823524673827
0.05,5026892.2225695895,251344.61112847948,0.2619488041146815
0.05,5060323.171939752,253016.1585969876,0.259697375996877
0.05,5093976.451196115,254698.8225598058,0.2574308784037734
0.05,5127853.538926015,256392.67694630075,0.2551524443272943
0.05,5161955.923550011,258097.79617750054,0.2528654789110389
0.05,5196285.10338729,259814.2551693645,0.25057360049345956
0.05,5230842.586721489,261542.12933607446,0.24828057406633863
